timestamp_utc_microseconds	price	size
1550384222941159.0	3594.31	0.0037396
1550384233124001.0	3594.01	0.00415204
1550384239717069.0	3594.0	0.28615995
1550384239718087.0	3594.0	0.01113032
1550384239719043.0	3594.0	0.00161036
1550384239719959.0	3594.0	0.02441832
1550384239721181.2	3593.98	0.00691534
1550384240617297.2	3593.98	0.00441614
1550384241370267.8	3593.97	0.0014295
1550384241371393.0	3593.86	0.00667568
1550384242340834.0	3593.97	0.25915149
1550384243334549.0	3593.85	0.22239467
1550384255875090.0	3593.86	0.00249458
1550384264772268.0	3593.86	0.00276868
1550384267881141.0	3593.85	0.00276868
1550384275019873.2	3593.86	0.00949286
1550384276581470.0	3593.86	0.01412304
1550384276807691.0	3593.86	0.03993544
1550384279410007.0	3593.85	0.03993544
1550384284419624.0	3593.86	0.00573947
1550384285767045.0	3593.86	0.00803194
1550384290367786.0	3593.86	0.00775507
1550384291820098.2	3593.86	0.00249448
1550384293831955.2	3593.86	0.01855293
1550384294624809.0	3593.85	0.00249448
1550384297809991.0	3593.86	0.02685897
1550384301621402.0	3593.86	0.0346085
1550384303380328.0	3593.85	0.3007308
1550384303381273.0	3593.85	0.010001
1550384303382750.0	3593.85	0.02
1550384303384456.2	3593.79	0.02
1550384303386476.0	3593.78	0.036
1550384303389861.8	3593.03	0.02715891
1550384304457809.0	3593.8	0.01301557
1550384307711285.0	3593.83	0.00650917
1550384332566856.2	3593.54	0.01329254
1550384335866250.0	3593.53	0.01329254
1550384345331523.0	3593.54	0.05455062
1550384345334313.2	3593.54	0.00650975
1550384346068539.2	3593.54	0.01855458
1550384346327548.0	3593.54	0.00567907
1550384350860774.0	3593.54	0.07988077
1550384362264792.0	3593.54	0.0222302
1550384362749693.8	3593.53	0.00470746
1550384362750951.0	3593.05	0.02
1550384362751962.0	3593.05	0.20606
1550384362754775.0	3593.04	0.001
1550384362756232.0	3593.03	0.31377076
1550384366909891.2	3593.2	0.010001
1550384366912602.0	3593.2	0.00329262
1550384379991176.8	3593.04	0.19534346
1550384379993289.0	3593.04	0.02564735
1550384387988403.8	3593.03	0.05594304
1550384388887765.0	3593.04	0.00692539
1550384389247079.0	3593.04	0.02929378
1550384389514593.0	3593.04	0.00131542
1550384393345717.0	3593.04	0.01329547
1550384398896970.0	3593.04	0.00249515
1550384407167819.0	3593.04	0.00484907
1550384411147702.0	3593.04	0.07323446
1550384419264361.0	3593.04	0.0412766
1550384421746134.0	3593.03	0.00312729
1550384421747060.0	3593.03	0.00582459
1550384425271331.0	3593.04	0.0268651
1550384427060126.0	3593.04	0.00775684
1550384427488062.0	3593.04	0.02769312
1550384432063598.2	3593.04	0.01329547
1550384433467727.0	3593.03	0.00100907
1550384436955383.0	3593.04	0.00111049
1550384447788857.0	3593.04	0.00651065
1550384447835135.0	3593.04	0.005126
1550384451727246.0	3593.04	0.00249515
1550384454746949.0	3593.04	0.0266297
1550384469385659.0	3593.04	0.11184697
1550384471822581.0	3593.03	0.80254
1550384473544005.2	3593.04	0.13315406
1550384475144732.0	3593.04	0.13998041
1550384477148044.8	3593.04	0.00249515
1550384479259833.0	3593.04	0.10914689
1550384481868385.0	3593.04	0.03595121
1550384487765409.0	3593.04	0.00374134
1550384490737769.0	3593.03	0.00374134
1550384499218502.0	3593.04	0.0091415
1550384500494796.0	3593.04	0.04287449
1550384511192367.0	3593.04	0.00711
1550384512343304.0	3593.04	0.00249515
1550384513708093.0	3593.04	0.00567986
1550384515237930.0	3593.04	0.11596771
1550384516618421.0	3593.04	0.00374134
1550384517347993.0	3593.03	0.00567986
1550384517786514.0	3593.06	0.06788296
1550384519125131.2	3593.07	0.16937112
1550384519712142.0	3593.07	0.68216462
1550384519973435.0	3593.07	0.00374134
1550384534685294.8	3593.07	0.00733585
1550384534888300.0	3593.07	0.06657703
1550384535796694.0	3593.06	0.00335655
1550384539603332.0	3593.07	0.01412614
1550384545275314.0	3593.07	0.00720292
1550384546805279.0	3593.07	0.5
1550384556004582.0	3593.07	0.01
1550384560944367.0	3593.07	0.06657647
1550384565628326.0	3593.54	0.00138741
1550384568095508.0	3593.53	0.00138741
1550384569852276.0	3593.54	0.05326173
1550384572660652.0	3593.53	0.00423102
1550384572661779.0	3593.53	0.04903071
1550384573598380.0	3593.53	1.95096929
1550384573599594.0	3593.53	0.01969996
1550384575643453.0	3593.54	0.00140403
1550384578817950.0	3593.54	0.02263321
1550384580304780.0	3593.54	0.01052469
1550384587375760.0	3593.54	0.0024948
1550384591522389.2	3593.54	0.07988077
1550384598028598.0	3593.54	0.00650975
1550384600887476.0	3593.53	0.00650975
1550384611141867.0	3593.54	0.039939
1550384612753331.0	3593.54	0.0058452
1550384625899269.8	3593.54	0.02963028
1550384641352306.2	3593.54	0.01190915
1550384643095782.0	3593.54	0.00775576
1550384650027765.0	3593.54	0.13368655
1550384659711576.0	3593.54	0.026626
1550384660729338.2	3593.54	0.03860991
1550384663436482.0	3593.53	0.00349025
1550384663437986.0	3593.53	0.010001
1550384663440512.0	3593.53	0.00277022
1550384663441877.8	3593.53	0.02234844
1550384672818843.0	3593.54	0.00276893
1550384676959910.0	3593.54	0.00747887
1550384678545082.0	3593.54	0.17839918
1550384707343789.0	3593.54	0.00775576
1550384710280361.0	3593.54	0.05857941
1550384712237769.0	3593.54	0.0112734
1550384713335765.0	3593.53	0.255159
1550384737528652.0	3593.53	0.19877513
1550384739703764.0	3593.54	0.03062156
1550384740498834.0	3593.54	0.01080158
1550384743453125.0	3593.54	0.01329362
1550384744430438.0	3593.53	0.05593526
1550384745422368.0	3593.54	0.00650975
1550384745616076.0	3593.53	0.03062156
1550384771370590.0	3593.53	0.18123303
1550384782403511.0	3593.54	0.05857941
1550384789263517.0	3593.54	0.01329362
1550384792254392.8	3593.54	0.0175
1550384793025075.0	3593.54	0.33400312
1550384793026156.0	3593.54	0.16599688
1550384794975089.0	3593.53	0.10347871
1550384796209750.0	3593.54	0.00681987
1550384797921761.0	3593.54	0.01045316
1550384803355565.0	3593.54	0.019
1550384804904629.0	3593.54	0.06656777
1550384807889459.0	3593.53	0.06656777
1550384809090053.8	3593.54	0.00512528
1550384810214143.0	3593.54	0.00512528
1550384815034437.0	3593.54	0.05671593
1550384824549615.2	3593.54	0.02215141
1550384829922863.0	3593.54	0.00540218
1550384841696713.0	3593.54	0.02183299
1550384846290588.2	3593.54	0.00484839
1550384849923872.0	3593.54	0.0024948
1550384857075638.0	3593.54	0.00512528
1550384857606897.0	3593.54	0.03184266
1550384858865084.0	3593.54	0.3
1550384860192343.0	3593.53	0.03184266
1550384865315456.2	3593.54	0.01357051
1550384866606461.0	3593.54	0.11050233
1550384868564223.0	3593.54	0.05325477
1550384871201627.0	3593.54	0.00775576
1550384876139294.8	3593.54	0.08184947
1550384885731972.0	3593.54	0.010001
1550384885733339.0	3593.54	0.01529315
1550384890612674.0	3593.54	0.00111034
1550384892710973.0	3593.54	0.35
1550384898357521.0	3593.54	0.05591571
1550384918601210.8	3593.86	0.1
1550384918602792.0	3593.86	0.90000064
1550384920062334.0	3593.85	0.00251407
1550384922223140.0	3594.69	0.00374049
1550384923466172.0	3594.37	0.008
1550384923468246.0	3594.69	0.02
1550384923469570.0	3594.7	0.05187365
1550384923909302.0	3594.7	0.01439991
1550384936422937.0	3593.86	0.01
1550384937587685.8	3593.87	0.01329243
1550384941247002.8	3593.87	0.00222048
1550384946332926.0	3593.86	0.14772543
1550384948678393.0	3593.86	0.00290987
1550384960130188.0	3593.86	0.04180153
1550384965807220.0	3593.86	0.27280359
1550384967509530.0	3593.86	0.0274127
1550384973389249.0	3593.85	0.01174536
1550384979406616.0	3593.86	0.06044859
1550384980385135.0	3593.86	0.00650917
1550384991969133.0	3593.86	0.09904399
1550385002084976.0	3593.86	0.13640142
1550385006092335.0	3593.86	0.02727981
1550385010670308.0	3593.86	0.01329243
1550385023161002.8	3593.85	0.18625464
1550385023162335.8	3593.85	0.03224817
1550385024486677.0	3593.86	0.00553736
1550385033228592.8	3593.86	0.00678603
1550385034986825.0	3593.86	0.00775507
1550385035277534.0	3593.86	0.07561265
1550385036888404.0	3593.85	0.06403617
1550385037771044.0	3593.86	0.025
1550385043635387.0	3593.86	0.002
1550385044875555.0	3593.86	0.00374049
1550385052425758.0	3594.7	0.11714839
1550385057667344.8	3594.7	0.10117311
1550385060412255.0	3594.7	0.002494
1550385074225860.8	3594.7	0.00276803
1550385074575315.0	3594.7	0.02768033
1550385086789160.0	3594.7	0.00457002
1550385091360993.8	3594.7	0.00775326
1550385095128910.0	3594.7	0.06654628
1550385105710138.0	3594.7	0.53390888
1550385114336222.2	3594.69	0.010001
1550385114337292.0	3594.69	0.00834564
1550385114338358.0	3594.69	0.00161036
1550385114339548.0	3594.69	0.08348983
1550385119722451.0	3594.7	0.00110998
1550385125704388.2	3594.7	0.00567724
1550385127389422.2	3594.7	0.01384017
1550385127627528.0	3594.7	0.04905675
1550385127629545.0	3594.7	0.2
1550385127631137.0	3594.7	0.02368309
1550385129920927.0	3594.7	0.00373961
1550385133908603.0	3594.7	0.01052129
1550385138863292.0	3594.7	0.02685269
1550385170550032.2	3594.7	0.01522695
1550385170596087.0	3594.7	0.00681767
1550385170997274.0	3594.7	0.002494
1550385190038229.0	3594.7	0.05323758
1550385194596552.0	3594.7	0.0029092
1550385195555000.0	3594.7	0.00110998
1550385197867275.0	3594.69	0.0029092
1550385200787190.0	3594.7	0.05589766
1550385211507093.0	3594.7	0.00678445
1550385213988234.0	3594.7	0.07985499
1550385214980512.0	3594.7	0.00373961
1550385241117487.0	3594.7	0.01328933
1550385246150160.0	3594.7	0.01190531
1550385249845248.0	3594.7	0.00401642
1550385253556099.0	3594.7	0.01328933
1550385263980878.8	3594.7	0.13867763
1550385272647683.0	3594.7	0.00194039
1550385273408596.0	3594.7	0.00706125
1550385281377716.0	3594.7	0.01328933
1550385284203192.0	3594.7	0.05323758
1550385285646975.0	3594.7	0.01328933
1550385294781231.2	3594.7	0.00318601
1550385295236194.8	3594.7	0.00692008
1550385295768730.2	3594.7	0.09545839
1550385300754803.0	3594.69	0.27874728
1550385305545337.0	3594.7	0.01854859
1550385317489030.0	3594.7	0.00373961
1550385318258022.0	3594.7	0.14257111
1550385326548434.0	3594.69	0.67100648
1550385328129726.0	3594.7	0.00650765
1550385331296765.0	3594.7	0.00110998
1550385336877655.0	3594.7	0.0058528
1550385346537747.2	3594.7	0.00650765
1550385347601666.0	3594.7	0.01328933
1550385350398960.8	3594.69	0.01328933
1550385353800354.0	3594.7	0.00512363
1550385356656430.0	3594.69	0.03112444
1550385370421465.0	3594.7	0.07985499
1550385371398103.0	3594.7	0.00373961
1550385374103998.0	3594.69	0.07985499
1550385375006488.0	3594.69	0.00373961
1550385375975628.0	3594.7	0.02063846
1550385381428132.0	3594.7	0.00996769
1550385386886052.0	3594.7	0.04125753
1550385391853824.2	3594.7	0.12616972
1550385393833746.2	3594.7	0.01190531
1550385406285838.2	3594.7	0.01578056
1550385430156936.0	3594.69	0.10088732
1550385434585696.0	3594.7	0.01328656
1550385437346633.0	3594.7	0.00540043
1550385438309821.2	3594.7	0.00138402
1550385441259889.2	3594.7	0.03992611
1550385456219217.0	3594.7	0.02661741
1550385497158371.2	3594.7	0.02526087
1550385497160273.0	3594.7	0.010001
1550385497163076.0	3594.7	0.00599566
1550385508379821.0	3594.7	0.02928025
1550385524784476.0	3594.69	0.01328933
1550385545116312.0	3594.69	0.39757134
1550385548233052.0	3594.7	0.04152327
1550385549016227.0	3594.7	0.09050084
1550385549294338.0	3594.7	0.002494
1550385551498669.8	3594.69	0.04152327
1550385568742277.0	3594.7	0.01439654
1550385577880740.0	3594.7	0.00491251
1550385579338183.0	3594.7	0.0070834
1550385601498084.0	3594.7	0.03061168
1550385606953846.0	3594.7	0.06574632
1550385613350608.0	3594.7	0.01052129
1550385616086190.0	3594.69	0.01052129
1550385617631592.0	3594.7	0.00775326
1550385627845983.0	3594.7	0.01716457
1550385632295277.0	3594.7	0.04715344
1550385633782178.0	3594.7	0.10157851
1550385657669098.2	3594.7	0.00567724
1550385666209628.8	3594.7	0.07985499
1550385666562186.0	3594.7	0.00491251
1550385667131746.0	3594.7	0.02685269
1550385682260071.0	3594.7	0.03460318
1550385687519166.0	3594.7	0.1064724
1550385687604846.0	3594.7	0.0136381
1550385688674151.0	3594.7	0.07985499
1550385690033953.0	3594.69	0.1064724
1550385691729928.0	3594.69	0.07985499
1550385693909149.0	3594.7	0.06388344
1550385714178159.0	3594.7	0.01328933
1550385715303008.0	3594.7	0.02773552
1550385723042592.0	3594.7	0.02661741
1550385726981757.0	3594.7	0.00373961
1550385732403678.0	3594.69	0.0241
1550385741856745.0	3594.7	0.00512363
1550385744119706.2	3594.7	0.01439654
1550385749261464.0	3594.7	0.00590421
1550385751482607.2	3594.7	0.00248016
1550385754556500.0	3594.7	0.01052129
1550385754826475.8	3594.69	0.00248016
1550385763780893.0	3594.7	0.00138402
1550385768516557.0	3594.7	0.01520756
1550385771118076.0	3594.7	0.01113303
1550385771531086.0	3594.69	0.01520756
1550385773771710.8	3594.7	0.00678445
1550385778565550.0	3594.7	0.02768033
1550385781628131.2	3594.7	0.76410891
1550385786523303.0	3594.7	0.01083253
1550385786524515.2	3594.7	0.02909358
1550385795105098.0	3594.7	0.07453206
1550385798435457.0	3594.7	0.00373961
1550385798947401.0	3594.7	0.01052129
1550385799261533.0	3594.7	0.01439654
1550385802028666.0	3594.7	0.02661741
1550385804822721.0	3594.7	0.02661741
1550385825149914.0	3594.7	0.00110998
1550385831524657.0	3594.7	0.00775326
1550385839442677.0	3594.7	0.00267066
1550385839934964.2	3594.7	0.00165805
1550385840436967.8	3594.7	0.00775326
1550385858944105.2	3594.7	0.02685269
1550385868874770.0	3594.7	0.01052129
1550385869118709.0	3594.69	0.1995
1550385870961105.0	3594.7	0.02768033
1550385870973921.0	3594.7	0.00269883
1550385871155289.2	3594.7	0.00269883
1550385884378786.8	3594.7	0.00830687
1550385889280448.0	3594.7	0.05536066
1550385889717728.8	3594.7	0.02661741
1550385891557581.0	3594.7	0.00248016
1550385896353265.0	3594.7	0.19091678
1550385900229789.0	3594.69	1.25220516
1550385903822859.0	3594.7	0.02209444
1550385906478442.0	3594.69	0.02209444
1550385914751386.0	3594.7	0.01520756
1550385931659195.0	3594.7	0.00150304
1550385931765394.0	3594.69	0.03360502
1550385942660908.0	3594.7	0.00293412
1550385945744652.0	3594.7	0.02661741
1550385952694325.0	3594.7	0.00553607
1550385962127378.0	3594.7	0.00512363
1550385962441499.0	3594.7	0.13974692
1550385970748036.0	3594.7	0.34603736
1550385978424337.0	3594.7	0.07985499
1550385984770697.0	3594.7	0.1064724
1550385990278381.0	3594.7	0.01052129
1550386007370867.0	3594.7	0.0226259
1550386014051384.0	3594.69	0.01144066
1550386025360993.8	3594.7	0.002494
1550386027907124.0	3594.69	0.002494
1550386028899246.0	3594.7	0.02009301
1550386031374753.0	3594.7	0.04778289
1550386031375759.0	3594.7	0.00302713
1550386040285719.0	3594.69	0.07664292
1550386041357638.0	3594.7	0.01391479
1550386045076232.0	3594.7	0.03992611
1550386060583132.0	3594.7	0.02727343
1550386076139654.0	3594.69	0.00764947
1550386077492698.0	3594.7	0.02661741
1550386083459810.0	3594.7	0.01328933
1550386083693426.0	3594.7	0.0083041
1550386086864477.0	3594.7	0.00512363
1550386088090926.0	3594.7	0.00662944
1550386090373862.0	3594.7	0.00567724
1550386099360579.0	3594.71	0.002494
1550386100075096.2	3594.71	0.057006
1550386100077192.0	3594.71	0.442994
1550386101362445.0	3594.79	0.00623084
1550386102143449.0	3594.78	0.002494
1550386105433368.0	3594.79	0.00176916
1550386105435582.0	3594.8	0.0115392
1550386106744173.0	3594.8	0.06920636
1550386109539188.2	3594.79	0.01330836
1550386115440542.0	3594.8	0.00249394
1550386117007875.0	3594.8	0.00178106
1550386119308579.0	3594.79	0.00249394
1550386120378446.0	3594.8	0.05453153
1550386132241964.0	3594.8	0.06027943
1550386133863953.8	3594.8	0.00249393
1550386136414038.2	3594.79	0.00249393
1550386143838972.0	3594.8	0.00595387
1550386151184215.0	3594.8	0.02927944
1550386160899778.0	3594.8	0.09810792
1550386162669175.8	3594.8	0.00719945
1550386163902866.2	3594.79	0.00028787
1550386163904982.0	3594.79	0.0257
1550386163907441.0	3594.79	0.00161036
1550386163909716.2	3594.79	0.07050969
1550386166884293.0	3594.8	0.02528528
1550386180610791.0	3594.8	0.01190498
1550386183447875.0	3594.8	0.00775305
1550386186245374.0	3594.8	0.00692266
1550386194659774.0	3594.79	0.76453627
1550386194662253.8	3594.79	0.15257907
1550386194666816.0	3594.79	0.54975869
1550386194668495.0	3594.79	0.010001
1550386194669659.8	3594.79	0.28458832
1550386194670683.0	3594.79	1.0
1550386194672509.0	3594.79	0.1
1550386194674821.2	3594.79	0.0257
1550386194677038.2	3594.79	0.24853765
1550386194678556.0	3594.78	0.02
1550386194681838.0	3594.7	0.09395709
1550386194683125.0	3594.7	0.008
1550386194685064.0	3594.7	0.0011113
1550386194687219.0	3594.69	1.59140765
1550386199186465.0	3594.7	0.01190498
1550386204172080.0	3594.7	0.010521
1550386209406907.0	3594.7	0.00803006
1550386211537824.0	3594.7	0.03801883
1550386218748561.8	3594.7	0.13636613
1550386222156283.0	3594.7	0.02048621
1550386223082126.0	3594.7	0.02685269
1550386228087599.0	3594.7	0.00165805
1550386229065777.0	3594.7	0.0113517
1550386234484730.0	3594.7	0.028
1550386240482981.0	3594.79	0.01173982
1550386242283377.0	3594.8	0.08278357
1550386243574291.0	3594.8	0.01328933
1550386248499104.0	3594.8	0.01028136
1550386251672117.0	3594.8	0.05535912
1550386253090230.0	3594.8	0.00249393
1550386264249529.0	3594.8	0.00290912
1550386267239082.0	3594.79	0.01587314
1550386275288309.0	3594.8	0.00830687
1550386277093511.8	3594.8	0.10646943
1550386278074294.8	3594.79	0.00830687
1550386288259030.0	3594.8	0.53236474
1550386290327061.0	3594.8	0.00373951
1550386293188002.8	3594.8	0.02102816
1550386299211282.0	3594.79	0.00151999
1550386299212479.0	3594.79	0.00546947
1550386315241263.2	3594.8	0.010001
1550386315242645.0	3594.98	0.02
1550386315245603.8	3594.99	0.0293525
1550386317901811.0	3594.99	0.0545315
1550386318234800.0	3594.98	0.0593535
1550386333410278.8	3594.99	0.03992289
1550386337725718.0	3594.98	0.03992289
1550386348166224.0	3594.99	0.08059311
1550386348169766.0	3595.0	0.00161036
1550386348170722.0	3595.0	0.018
1550386348174318.0	3595.03	0.018
1550386348175196.2	3595.69	0.00161036
1550386348176075.0	3595.7	0.00161036
1550386348178395.0	3595.79	0.00161036
1550386348180580.2	3595.79	0.008
1550386348182966.0	3595.79	0.02
1550386348183817.0	3595.8	0.24814474
1550386351156076.0	3595.8	0.01190435
1550386351413951.0	3595.8	0.00636873
1550386354915063.2	3595.8	0.06654092
1550386358432700.0	3595.8	0.02634361
1550386368077379.0	3595.8	0.0019398
1550386368150017.0	3595.8	0.0083062
1550386368797032.0	3595.8	0.02660926
1550386369309355.0	3595.8	0.0138387
1550386373079257.0	3595.79	0.02660926
1550386378577406.2	3595.8	0.00512206
1550386384198251.0	3595.8	0.06095394
1550386389183165.0	3595.8	0.00830433
1550386390093011.0	3595.8	0.0138387
1550386391602273.0	3595.8	0.00401519
1550386399025350.0	3596.01	0.001
1550386399026486.8	3596.27	0.02
1550386399029924.0	3596.28	0.00906825
1550386399337628.0	3596.28	0.00775089
1550386403731405.0	3596.28	0.00118086
1550386403733388.2	3596.78	0.02
1550386403736842.8	3596.79	0.02
1550386403741669.0	3596.8	0.01204044
1550386405413475.0	3596.79	0.00419251
1550386407903051.8	3596.8	0.1363282
1550386411654839.0	3596.8	1.0
1550386413017706.2	3596.8	0.02128227
1550386413259788.0	3596.79	0.0065087
1550386423668044.8	3596.8	0.00512064
1550386431631225.0	3596.8	0.01632917
1550386446145210.0	3596.8	0.01577134
1550386453200857.0	3596.8	0.26271552
1550386458169862.0	3596.8	0.00373743
1550386460656038.0	3596.79	0.00373743
1550386465320618.0	3596.8	0.0723584
1550386465851761.8	3596.8	0.02660187
1550386465900842.0	3596.8	0.00512064
1550386467998312.0	3596.79	0.0723584
1550386468071789.0	3596.8	0.55438666
1550386468984872.0	3596.79	0.02660187
1550386471510156.2	3596.8	0.01051515
1550386477309594.0	3596.8	0.01577134
1550386481224449.0	3596.8	0.01328157
1550386484786807.0	3596.8	1.977008
1550386484787747.2	3596.82	0.01
1550386484789301.0	3596.9	0.02
1550386484790236.0	3597.29	0.00160875
1550386484791909.0	3597.79	0.00160875
1550386484794862.0	3598.0	0.002
1550386484795918.0	3598.32	0.2
1550386484801313.2	3598.32	0.00498685
1550386484802196.0	3598.32	0.0095
1550386484803087.0	3598.32	0.0105
1550386484803974.0	3598.32	0.1
1550386484804858.0	3598.43	0.66278765
1550386487828670.0	3596.8	0.00609165
1550386496065392.0	3596.8	0.00263086
1550386496595248.0	3596.8	0.08177529
1550386498026974.0	3596.8	0.06896401
1550386498319713.0	3596.8	0.83273866
1550386503094435.0	3596.8	0.00276642
1550386516309632.0	3596.8	0.02793251
1550386519139011.0	3596.8	0.00650385
1550386521962906.0	3596.79	0.00650385
1550386539284828.0	3596.8	0.01438813
1550386548712319.0	3596.79	0.00349715
1550386548716748.0	3596.79	0.002
1550386548718265.0	3596.79	0.00841764
1550386555229374.0	3596.8	0.07980836
1550386557913330.0	3596.79	0.07980836
1550386560985799.0	3596.8	0.06650743
1550386566545044.0	3596.8	0.10903279
1550386573714270.0	3596.8	0.0029075
1550386581566100.0	3596.8	0.10041055
1550386582493926.0	3596.8	0.10837718
1550386584745211.8	3596.8	0.01
1550386585084287.0	3596.8	0.00401407
1550386586963828.8	3596.8	0.08177529
1550386589733480.0	3596.8	0.0532065
1550386592559003.0	3596.79	0.07938681
1550386595897776.0	3596.79	0.00111204
1550386598951656.0	3596.8	0.00533623
1550386600972592.0	3596.8	0.06916043
1550386601769636.8	3596.8	0.00146391
1550386601823143.0	3596.8	0.21282046
1550386604404994.0	3596.79	0.21282046
1550386607059030.0	3596.8	0.027
1550386609517216.0	3596.8	0.01383485
1550386611880148.0	3596.8	0.12942129
1550386654779060.0	3596.8	0.00373743
1550386656643283.0	3596.8	0.00913194
1550386657404573.0	3596.79	0.00373743
1550386662681277.0	3596.8	0.06814515
1550386673318590.0	3596.8	0.01328157
1550386674587179.0	3596.8	0.01328157
1550386678347209.0	3596.79	0.01328157
1550386679881581.0	3596.8	0.21282046
1550386686680280.0	3596.8	0.2725806
1550386691333493.0	3596.8	0.04123345
1550386693726083.0	3596.79	0.00279143
1550386704221920.0	3596.8	0.010001
1550386704226564.2	3596.8	0.52205292
1550386708668633.0	3596.8	0.09540266
1550386712742750.0	3596.8	0.00346079
1550386720396268.8	3596.79	0.03410179
1550386726146714.0	3596.8	0.00274152
1550386731427158.0	3596.8	0.02926316
1550386732493238.0	3596.8	0.00650385
1550386736171030.0	3596.8	0.01328157
1550386741076285.0	3596.79	0.01328157
1550386742203802.8	3596.8	0.00650385
1550386745165157.0	3596.8	0.03513626
1550386750169717.0	3596.8	0.00774873
1550386760285861.0	3596.8	0.01438813
1550386762395670.0	3596.8	0.02660187
1550386763519378.0	3596.79	0.09540053
1550386767854560.8	3596.8	0.00553283
1550386771457128.0	3596.8	0.02101647
1550386776071972.2	3596.8	0.0094851
1550386780229566.0	3596.8	0.0237
1550386799676445.0	3596.8	0.01328157
1550386812169965.0	3596.8	0.00249254
1550386816772853.8	3596.8	0.2725806
1550386819826959.0	3596.8	0.02128205
1550386821306478.0	3596.79	0.0025992
1550386822376047.2	3596.79	0.02128205
1550386824201985.8	3596.79	0.05616957
1550386825168082.0	3596.8	0.05450118
1550386826209730.2	3596.8	0.01051515
1550386828278337.0	3596.8	0.13093175
1550386829183194.0	3596.8	0.02766694
1550386837542947.0	3596.79	0.36427891
1550386838540211.0	3596.8	0.0769
1550386844439250.0	3596.79	0.03004414
1550386846508248.0	3596.79	0.03676645
1550386861948727.8	3596.8	0.02794081
1550386864806417.0	3596.79	0.02794081
1550386865739107.2	3596.8	0.01577134
1550386865740497.0	3596.8	0.00691881
1550386869348492.8	3596.79	0.0132935
1550386871681176.0	3596.8	0.00678049
1550386884111795.0	3596.8	0.00146391
1550386886952093.0	3596.8	0.00373743
1550386887477824.0	3596.8	0.1362903
1550386891976245.0	3596.8	0.02660187
1550386897097914.0	3596.8	0.04749661
1550386905039520.0	3596.8	0.01328157
1550386908217590.0	3596.8	0.03609711
1550386913702280.0	3596.8	0.00110933
1550386916528782.2	3596.79	0.00110933
1550386920523958.0	3596.79	0.01799391
1550386927304846.0	3596.8	0.02683701
1550386931688727.0	3596.8	0.05532834
1550386934194301.0	3596.79	0.05532834
1550386936855001.0	3596.8	0.01051515
1550386937126185.0	3596.79	0.0088806
1550386937607624.0	3596.8	0.06706072
1550386940602768.0	3596.8	0.07448854
1550386940823964.0	3596.8	0.01260933
1550386941040702.8	3596.8	0.00857866
1550386950239505.0	3596.8	0.00545261
1550386951263363.0	3596.8	0.02683701
1550386957747326.0	3596.8	0.0931093
1550386959665157.0	3596.8	0.68145151
1550386960342189.0	3596.79	0.0931093
1550386969750181.0	3596.8	0.00830202
1550386971364819.0	3596.8	0.17036149
1550386976768318.0	3596.79	1.0
1550386980330074.0	3596.79	0.09528317
1550386995761247.2	3596.8	0.32412618
1550386995763342.8	3596.8	0.00842204
1550386999490788.0	3596.8	0.04362916
1550387012722255.0	3596.8	0.1519868
1550387013127606.2	3596.8	0.06269254
1550387019517440.0	3596.8	0.0254538
1550387020044937.0	3596.8	0.021
1550387026915989.2	3596.8	0.00650385
1550387031258859.8	3596.8	0.01577134
1550387039426310.0	3596.8	0.00650385
1550387044831213.0	3596.8	0.01162172
1550387058250955.0	3596.8	0.00830202
1550387058975003.0	3596.8	0.01328157
1550387063448646.0	3596.8	0.01189836
1550387063957629.0	3596.8	0.00650385
1550387064019056.0	3596.8	0.01328157
1550387064750183.0	3596.8	0.00681369
1550387065012860.0	3596.8	0.00681369
1550387066502705.0	3596.8	0.02234712
1550387068025650.0	3596.79	0.00650385
1550387069855800.0	3596.79	0.02234712
1550387074926863.2	3596.8	0.01978265
1550387081638998.0	3596.8	0.13301486
1550387083140741.0	3596.8	0.0723584
1550387084499808.0	3596.79	0.13301486
1550387089863898.0	3596.8	0.02234712
1550387092218559.0	3596.79	0.03213362
1550387093103195.0	3596.79	0.02234712
1550387100928815.2	3596.79	0.06807578
1550387106573248.2	3596.8	0.0055338
1550387106784338.0	3596.79	0.10218681
1550387114213815.0	3596.8	0.02660187
1550387116275266.0	3596.8	0.00405206
1550387119334165.0	3596.79	0.00405206
1550387133465434.0	3596.8	0.00138597
1550387146686435.0	3596.8	0.00774873
1550387148803360.0	3596.8	0.0501
1550387155384174.0	3596.8	0.0088553
1550387156404765.2	3596.8	0.02766417
1550387157937566.0	3596.8	0.01051515
1550387160684941.0	3596.79	0.01051515
1550387161846778.8	3596.8	0.01328157
1550387166909745.0	3596.8	0.02234712
1550387167438121.0	3596.8	0.07980836
1550387168183711.0	3596.8	0.00249254
1550387169624455.0	3596.79	0.02234712
1550387170482166.0	3596.79	0.07980836
1550387172334844.8	3596.8	0.00193926
1550387172895213.2	3596.8	0.07980836
1550387177894372.0	3596.8	0.00650385
1550387180717867.0	3596.8	0.02633629
1550387183407857.0	3596.79	0.02633629
1550387190280446.0	3596.79	0.01397114
1550387197573527.8	3596.8	0.05450118
1550387199589061.0	3596.8	0.02660187
1550387200769767.0	3596.8	0.01328157
1550387202778666.0	3596.8	0.02873201
1550387205100518.0	3596.8	0.01688067
1550387207672911.0	3596.8	0.00830202
1550387208203240.2	3596.8	1.99043428
1550387208204491.0	3596.8	1.00956572
