Date,FXE,EWJ,GLD,QQQ,SPY
2007-05-11,135.49000549316406,58.15999984741211,66.44999694824219,46.779998779296875,150.86000061035156
2007-05-14,135.57000732421875,58.0,66.27999877929688,46.459999084472656,150.52999877929688
2007-05-15,136.0,57.52000045776367,66.54000091552734,46.099998474121094,150.57000732421875
2007-05-16,135.44000244140625,57.63999938964844,65.5999984741211,46.54999923706055,151.60000610351562
2007-05-17,135.10000610351562,57.15999984741211,65.05999755859375,46.33000183105469,151.3000030517578
2007-05-18,135.3800048828125,57.0,65.5199966430664,46.709999084472656,152.6199951171875
2007-05-21,134.94000244140625,57.0,65.66999816894531,47.0099983215332,152.5399932861328
2007-05-22,134.69000244140625,57.560001373291016,65.19999694824219,47.04999923706055,152.4199981689453
2007-05-23,134.92999267578125,57.63999938964844,65.54000091552734,46.83000183105469,152.44000244140625
2007-05-24,134.5500030517578,57.36000061035156,64.75,46.15999984741211,151.05999755859375
2007-05-25,134.75,57.119998931884766,64.94000244140625,46.45000076293945,151.69000244140625
2007-05-29,134.77000427246094,57.720001220703125,65.06999969482422,46.810001373291016,152.24000549316406
2007-05-30,134.69000244140625,57.84000015258789,64.72000122070312,47.189998626708984,153.47999572753906
2007-05-31,134.86000061035156,58.400001525878906,65.54000091552734,47.40999984741211,153.32000732421875
2007-06-01,134.3000030517578,58.720001220703125,66.44000244140625,47.439998626708984,154.0800018310547
2007-06-04,134.9199981689453,58.91999816894531,66.54000091552734,47.58000183105469,154.10000610351562
2007-06-05,135.25999450683594,58.84000015258789,66.37000274658203,47.58000183105469,153.49000549316406
2007-06-06,135.05999755859375,58.599998474121094,66.41000366210938,47.06999969482422,151.83999633789062
2007-06-07,134.2899932861328,58.36000061035156,65.26000213623047,46.34000015258789,149.10000610351562
2007-06-08,133.7100067138672,58.63999938964844,64.22000122070312,46.90999984741211,151.0399932861328
2007-06-11,133.64999389648438,58.560001373291016,64.69999694824219,46.81999969482422,151.3000030517578
2007-06-12,133.14999389648438,57.79999923706055,64.0999984741211,46.540000915527344,149.64999389648438
2007-06-13,133.36000061035156,57.959999084472656,64.52999877929688,47.04999923706055,151.88999938964844
2007-06-14,133.2899932861328,58.040000915527344,64.5999984741211,47.36000061035156,152.86000061035156
2007-06-15,133.99000549316406,58.560001373291016,64.8499984741211,47.7599983215332,153.07000732421875
2007-06-18,134.25999450683594,58.439998626708984,64.94999694824219,47.77000045776367,152.88999938964844
2007-06-19,134.42999267578125,58.400001525878906,65.4800033569336,47.7599983215332,153.27000427246094
2007-06-20,134.3000030517578,58.0,64.70999908447266,47.310001373291016,151.13999938964844
2007-06-21,134.13999938964844,58.279998779296875,64.55999755859375,47.7400016784668,151.97999572753906
2007-06-22,134.9199981689453,57.720001220703125,64.77999877929688,47.290000915527344,150.5500030517578
2007-06-25,134.9600067138672,57.400001525878906,64.43000030517578,47.09000015258789,149.8300018310547
2007-06-26,134.8699951171875,57.47999954223633,63.619998931884766,46.81999969482422,148.2899932861328
2007-06-27,134.80999755859375,57.599998474121094,63.66999816894531,47.540000915527344,150.39999389648438
2007-06-28,134.8000030517578,57.47999954223633,64.26000213623047,47.52000045776367,150.3800048828125
2007-06-29,135.7100067138672,58.040000915527344,64.2699966430664,47.599998474121094,150.42999267578125
2007-07-02,136.30999755859375,59.08000183105469,65.0199966430664,48.029998779296875,151.7899932861328
2007-07-03,136.25,58.959999084472656,64.73999786376953,48.310001373291016,152.33999633789062
2007-07-05,136.1300048828125,58.79999923706055,64.41999816894531,48.65999984741211,152.17999267578125
2007-07-06,136.39999389648438,58.52000045776367,64.95999908447266,48.86000061035156,152.97999572753906
2007-07-09,136.2899932861328,58.52000045776367,65.37999725341797,48.88999938964844,153.10000610351562
2007-07-10,137.4499969482422,58.63999938964844,65.61000061035156,48.47999954223633,150.9199981689453
2007-07-11,137.67999267578125,58.439998626708984,65.44000244140625,48.810001373291016,151.99000549316406
2007-07-12,138.02000427246094,58.84000015258789,66.0199966430664,49.560001373291016,154.38999938964844
2007-07-13,138.0800018310547,59.119998931884766,66.02999877929688,49.900001525878906,154.85000610351562
2007-07-16,138.0,59.0,65.81999969482422,49.849998474121094,154.8300018310547
2007-07-17,138.0,58.68000030517578,65.75,50.22999954223633,154.75
2007-07-18,138.1999969482422,58.400001525878906,66.62000274658203,50.16999816894531,154.47000122070312
2007-07-19,138.17999267578125,58.68000030517578,67.01000213623047,50.31999969482422,155.07000732421875
2007-07-20,138.50999450683594,58.439998626708984,67.58000183105469,50.04999923706055,153.5
2007-07-23,138.27999877929688,58.79999923706055,67.47000122070312,50.06999969482422,153.97000122070312
2007-07-24,138.47999572753906,58.599998474121094,67.47000122070312,49.33000183105469,151.3000030517578
2007-07-25,137.49000549316406,58.63999938964844,66.9000015258789,49.400001525878906,151.61000061035156
2007-07-26,137.74000549316406,57.599998474121094,65.6500015258789,48.97999954223633,148.02000427246094
2007-07-27,136.74000549316406,57.040000915527344,65.41000366210938,47.9900016784668,145.11000061035156
2007-07-30,137.35000610351562,58.0,65.7699966430664,48.54999923706055,147.3800048828125
2007-07-31,137.24000549316406,57.720001220703125,65.79000091552734,47.529998779296875,145.72000122070312
2007-08-01,136.6999969482422,57.279998779296875,65.93000030517578,47.900001525878906,146.42999267578125
2007-08-02,137.0399932861328,57.0,65.88999938964844,48.34000015258789,147.60000610351562
2007-08-03,137.91000366210938,56.20000076293945,66.69000244140625,47.41999816894531,143.8000030517578
2007-08-06,137.8800048828125,57.040000915527344,66.5199966430664,47.970001220703125,146.2100067138672
2007-08-07,137.5399932861328,56.91999816894531,66.4800033569336,48.310001373291016,147.77000427246094
2007-08-08,138.0800018310547,57.400001525878906,66.7699966430664,48.84000015258789,149.8300018310547
2007-08-09,136.91000366210938,56.47999954223633,65.45999908447266,47.709999084472656,145.38999938964844
2007-08-10,137.0500030517578,55.68000030517578,66.56999969482422,47.279998779296875,144.7100067138672
2007-08-13,136.25,55.7599983215332,66.26000213623047,47.599998474121094,145.22999572753906
2007-08-14,135.50999450683594,55.599998474121094,66.29000091552734,46.790000915527344,143.00999450683594
2007-08-15,134.63999938964844,54.68000030517578,66.12999725341797,45.900001525878906,141.0399932861328
2007-08-16,134.3300018310547,54.79999923706055,64.68000030517578,45.45000076293945,142.10000610351562
2007-08-17,135.11000061035156,54.400001525878906,65.01000213623047,46.310001373291016,144.7100067138672
2007-08-20,135.10000610351562,53.79999923706055,65.12000274658203,46.529998779296875,144.63999938964844
2007-08-21,134.9199981689453,54.47999954223633,65.06999969482422,47.02000045776367,144.92999267578125
2007-08-22,135.67999267578125,55.20000076293945,65.4000015258789,47.65999984741211,146.64999389648438
2007-08-23,135.8699951171875,55.599998474121094,65.30999755859375,47.529998779296875,146.52000427246094
2007-08-24,136.99000549316406,55.880001068115234,66.11000061035156,48.20000076293945,148.3300018310547
2007-08-27,136.8000030517578,55.439998626708984,65.9800033569336,47.880001068115234,146.9499969482422
2007-08-28,136.47999572753906,54.91999816894531,65.58999633789062,46.7400016784668,143.72000122070312
2007-08-29,137.10000610351562,55.439998626708984,66.06999969482422,48.08000183105469,146.5399932861328
2007-08-30,136.60000610351562,55.08000183105469,65.80000305175781,48.33000183105469,146.14999389648438
2007-08-31,136.6199951171875,56.279998779296875,66.5199966430664,48.869998931884766,147.58999633789062
2007-09-04,136.08999633789062,55.959999084472656,67.44000244140625,49.68000030517578,149.0800018310547
2007-09-05,136.60000610351562,54.880001068115234,67.55999755859375,49.18000030517578,147.7899932861328
2007-09-06,136.91000366210938,54.91999816894531,68.86000061035156,49.13999938964844,148.1300048828125
2007-09-07,137.85000610351562,54.63999938964844,69.38999938964844,48.22999954223633,146.07000732421875
2007-09-10,138.1300048828125,54.15999984741211,69.62000274658203,48.20000076293945,145.7899932861328
2007-09-11,138.50999450683594,54.720001220703125,70.5199966430664,48.93000030517578,147.49000549316406
2007-09-12,139.25,54.560001373291016,70.45999908447266,48.939998626708984,147.8699951171875
2007-09-13,139.00999450683594,54.15999984741211,70.08000183105469,49.18000030517578,148.91000366210938
2007-09-14,138.99000549316406,54.31999969482422,69.98999786376953,49.220001220703125,148.89999389648438
2007-09-17,138.86000061035156,54.040000915527344,70.97000122070312,48.810001373291016,148.10000610351562
2007-09-18,140.0,54.599998474121094,71.69999694824219,50.040000915527344,152.4600067138672
2007-09-19,139.8699951171875,55.20000076293945,71.43000030517578,50.16999816894531,153.36000061035156
2007-09-20,141.02999877929688,55.0,72.72000122070312,50.029998779296875,152.27999877929688
2007-09-21,141.22999572753906,55.119998931884766,72.33999633789062,50.36000061035156,151.97000122070312
2007-09-24,141.14999389648438,55.31999969482422,72.27999877929688,50.59000015258789,151.69000244140625
2007-09-25,141.7899932861328,55.63999938964844,72.33000183105469,51.06999969482422,151.38999938964844
2007-09-26,141.64999389648438,56.119998931884766,72.0,51.31999969482422,152.19000244140625
2007-09-27,141.91000366210938,57.400001525878906,72.69999694824219,51.58000183105469,153.08999633789062
2007-09-28,143.02999877929688,57.36000061035156,73.51000213623047,51.40999984741211,152.5800018310547
2007-10-01,142.42999267578125,58.0,73.9000015258789,52.0,154.3000030517578
2007-10-02,141.25,57.84000015258789,72.3499984741211,52.0099983215332,154.08999633789062
2007-10-03,140.9600067138672,57.880001068115234,71.9000015258789,51.650001525878906,153.77999877929688
2007-10-04,141.47999572753906,57.84000015258789,72.87000274658203,51.77000045776367,154.02000427246094
2007-10-05,141.50999450683594,58.599998474121094,73.4000015258789,52.81999969482422,155.85000610351562
2007-10-08,140.5500030517578,58.279998779296875,72.52999877929688,53.150001525878906,155.02000427246094
2007-10-09,141.27999877929688,58.119998931884766,73.08999633789062,53.380001068115234,156.47999572753906
2007-10-10,141.66000366210938,58.0,73.36000061035156,53.5099983215332,156.22000122070312
2007-10-11,142.05999755859375,58.08000183105469,73.91000366210938,52.65999984741211,155.47000122070312
2007-10-12,142.3000030517578,58.08000183105469,74.58999633789062,53.529998779296875,156.3300018310547
2007-10-15,142.30999755859375,57.400001525878906,75.13999938964844,53.119998931884766,155.00999450683594
2007-10-16,141.91000366210938,56.36000061035156,75.12000274658203,52.869998931884766,153.77999877929688
2007-10-17,142.2899932861328,56.439998626708984,74.5,53.54999923706055,154.25
2007-10-18,143.3000030517578,56.68000030517578,76.0,53.779998779296875,153.69000244140625
2007-10-19,143.27000427246094,55.560001373291016,75.69999694824219,52.439998626708984,149.6699981689453
2007-10-22,141.97000122070312,55.880001068115234,74.5999984741211,53.06999969482422,150.5399932861328
2007-10-23,142.9199981689453,56.040000915527344,75.2300033569336,54.18000030517578,151.75999450683594
2007-10-24,143.02000427246094,55.79999923706055,75.5199966430664,53.77000045776367,151.47999572753906
2007-10-25,143.5800018310547,55.599998474121094,76.02999877929688,53.04999923706055,151.83999633789062
2007-10-26,144.3699951171875,56.560001373291016,77.69000244140625,53.93000030517578,153.6199951171875
2007-10-29,144.6999969482422,57.31999969482422,78.12000274658203,54.150001525878906,154.1300048828125
2007-10-30,144.8300018310547,57.040000915527344,77.3499984741211,54.2599983215332,153.05999755859375
2007-10-31,145.1199951171875,57.439998626708984,78.62000274658203,55.029998779296875,154.64999389648438
2007-11-01,144.47999572753906,56.720001220703125,77.93000030517578,54.0,151.02999877929688
2007-11-02,145.24000549316406,56.560001373291016,79.83000183105469,54.41999816894531,151.1999969482422
2007-11-05,144.9199981689453,55.599998474121094,79.75,54.06999969482422,150.0500030517578
2007-11-06,145.80999755859375,56.2400016784668,81.43000030517578,54.68000030517578,152.07000732421875
2007-11-07,146.47999572753906,55.20000076293945,82.23999786376953,53.349998474121094,147.91000366210938
2007-11-08,146.97000122070312,54.31999969482422,82.2300033569336,51.72999954223633,147.16000366210938
2007-11-09,146.86000061035156,53.599998474121094,82.18000030517578,50.0,145.13999938964844
2007-11-12,145.52999877929688,53.63999938964844,78.30000305175781,48.72999954223633,143.6999969482422
2007-11-13,146.22000122070312,54.560001373291016,79.12000274658203,50.7400016784668,148.0800018310547
2007-11-14,146.72999572753906,54.720001220703125,80.27999877929688,50.09000015258789,147.6699981689453
2007-11-15,146.61000061035156,54.2400016784668,77.94999694824219,49.81999969482422,145.5399932861328
2007-11-16,146.72999572753906,53.84000015258789,77.75,50.279998779296875,145.7899932861328
2007-11-19,147.05999755859375,52.91999816894531,77.23999786376953,49.70000076293945,143.75999450683594
2007-11-20,148.5500030517578,54.31999969482422,79.47000122070312,49.900001525878906,144.63999938964844
2007-11-21,148.83999633789062,53.36000061035156,79.36000061035156,49.310001373291016,141.67999267578125
2007-11-23,148.57000732421875,54.560001373291016,81.25,49.84000015258789,144.1300048828125
2007-11-26,149.22999572753906,54.560001373291016,81.30000305175781,48.97999954223633,140.9499969482422
2007-11-27,148.75999450683594,55.439998626708984,80.0999984741211,49.959999084472656,142.57000732421875
2007-11-28,148.66000366210938,55.959999084472656,79.56999969482422,51.47999954223633,147.1300048828125
2007-11-29,147.86000061035156,56.15999984741211,78.27999877929688,51.70000076293945,147.17999267578125
2007-11-30,146.75999450683594,56.279998779296875,77.31999969482422,51.310001373291016,148.66000366210938
2007-12-03,146.72999572753906,56.36000061035156,78.27999877929688,50.880001068115234,147.67999267578125
2007-12-04,147.69000244140625,55.7599983215332,79.4000015258789,50.66999816894531,146.36000061035156
2007-12-05,146.1999969482422,56.79999923706055,78.62999725341797,51.58000183105469,148.80999755859375
2007-12-06,146.35000610351562,57.52000045776367,79.37000274658203,52.31999969482422,150.94000244140625
2007-12-07,146.60000610351562,57.0,78.5999984741211,52.33000183105469,150.91000366210938
2007-12-10,147.27000427246094,57.15999984741211,80.0,52.540000915527344,152.0800018310547
2007-12-11,146.5,55.91999816894531,78.83999633789062,51.31999969482422,147.91000366210938
2007-12-12,147.36000061035156,56.36000061035156,80.48999786376953,51.779998779296875,149.3699951171875
2007-12-13,146.41000366210938,55.20000076293945,78.5,51.5,149.05999755859375
2007-12-14,144.39999389648438,53.040000915527344,78.5199966430664,50.970001220703125,147.1699981689453
2007-12-17,144.1199951171875,52.119998931884766,78.12999725341797,49.72999954223633,145.07000732421875
2007-12-18,144.25,53.040000915527344,79.25,49.88999938964844,145.8800048828125
2007-12-19,144.05999755859375,52.68000030517578,79.23999786376953,49.880001068115234,145.8800048828125
2007-12-20,143.4600067138672,52.880001068115234,78.66999816894531,50.900001525878906,146.8000030517578
2007-12-21,144.0399932861328,53.68000030517578,80.0999984741211,51.849998474121094,148.1300048828125
2007-12-24,144.3300018310547,53.040000915527344,80.13999938964844,52.2400016784668,149.22999572753906
2007-12-26,145.25999450683594,53.279998779296875,81.5199966430664,52.5,149.5500030517578
2007-12-27,146.57000732421875,52.439998626708984,81.55999755859375,51.869998931884766,147.6699981689453
2007-12-28,147.66000366210938,53.040000915527344,83.0,51.81999969482422,147.3000030517578
2007-12-31,146.39999389648438,53.15999984741211,82.45999908447266,51.220001220703125,146.2100067138672
2008-01-02,147.27999877929688,52.91999816894531,84.86000061035156,50.40999984741211,144.92999267578125
2008-01-03,147.67999267578125,53.119998931884766,85.56999969482422,50.619998931884766,144.86000061035156
2008-01-04,147.75999450683594,51.7599983215332,85.12999725341797,48.400001525878906,141.30999755859375
2008-01-07,147.17999267578125,51.439998626708984,84.7699966430664,48.16999816894531,141.19000244140625
2008-01-08,147.32000732421875,51.31999969482422,86.77999877929688,46.91999816894531,138.91000366210938
2008-01-09,146.91000366210938,52.439998626708984,86.55000305175781,47.91999816894531,140.3699951171875
2008-01-10,148.22999572753906,52.0,88.25,47.9900016784668,141.2899932861328
2008-01-11,147.97999572753906,51.119998931884766,88.58000183105469,47.04999923706055,140.14999389648438
2008-01-14,149.02999877929688,51.7599983215332,89.54000091552734,47.869998931884766,141.27999877929688
2008-01-15,148.6199951171875,50.31999969482422,87.98999786376953,46.54999923706055,138.1699981689453
2008-01-16,146.80999755859375,49.400001525878906,86.69999694824219,46.04999923706055,136.97999572753906
2008-01-17,146.8699951171875,48.720001220703125,86.5,45.40999984741211,133.42999267578125
2008-01-18,146.52000427246094,50.0,87.41999816894531,45.349998474121094,132.05999755859375
2008-01-22,146.4600067138672,48.15999984741211,88.16999816894531,44.18000030517578,130.72000122070312
2008-01-23,146.69000244140625,48.31999969482422,87.88999938964844,44.0099983215332,133.86000061035156
2008-01-24,148.1999969482422,49.119998931884766,90.08000183105469,44.90999984741211,134.99000549316406
2008-01-25,147.07000732421875,49.880001068115234,90.30000305175781,43.9900016784668,133.0399932861328
2008-01-28,148.1999969482422,49.599998474121094,91.75,44.33000183105469,135.24000549316406
2008-01-29,148.25,50.439998626708984,91.1500015258789,44.40999984741211,135.91000366210938
2008-01-30,149.35000610351562,50.20000076293945,92.05999755859375,44.369998931884766,134.91000366210938
2008-01-31,149.25999450683594,50.880001068115234,91.4000015258789,45.130001068115234,137.3699951171875
2008-02-01,148.0399932861328,51.31999969482422,89.3499984741211,45.59000015258789,139.5800018310547
2008-02-04,148.33999633789062,51.15999984741211,89.0999984741211,44.95000076293945,137.82000732421875
2008-02-05,146.42999267578125,49.439998626708984,87.68000030517578,43.66999816894531,134.1300048828125
2008-02-06,146.30999755859375,48.79999923706055,88.94999694824219,42.810001373291016,133.0500030517578
2008-02-07,144.83999633789062,49.08000183105469,89.8499984741211,43.11000061035156,133.92999267578125
2008-02-08,145.25,47.84000015258789,91.0,43.599998474121094,133.07000732421875
2008-02-11,145.33999633789062,48.31999969482422,91.33000183105469,44.06999969482422,133.75
2008-02-12,145.99000549316406,49.040000915527344,89.33000183105469,43.81999969482422,134.99000549316406
2008-02-13,145.92999267578125,48.68000030517578,89.44000244140625,44.779998779296875,136.3699951171875
2008-02-14,146.58999633789062,49.15999984741211,89.70999908447266,43.970001220703125,135.1699981689453
2008-02-15,147.0399932861328,49.7599983215332,89.1500015258789,43.81999969482422,135.13999938964844
2008-02-19,147.52999877929688,50.2400016784668,91.58000183105469,43.7400016784668,135.52000427246094
2008-02-20,147.3800048828125,49.20000076293945,93.23999786376953,43.939998626708984,135.9199981689453
2008-02-21,148.47999572753906,49.560001373291016,93.25,43.52000045776367,134.7899932861328
2008-02-22,148.6199951171875,49.959999084472656,93.38999938964844,43.68000030517578,135.6199951171875
2008-02-25,148.57000732421875,51.0,92.73999786376953,43.900001525878906,137.3300018310547
2008-02-26,150.1199951171875,51.560001373291016,93.70999908447266,44.06999969482422,138.36000061035156
2008-02-27,151.7899932861328,51.279998779296875,94.77999877929688,44.290000915527344,138.22000122070312
2008-02-28,152.5500030517578,50.720001220703125,95.98999786376953,44.119998931884766,136.8699951171875
2008-02-29,152.2899932861328,50.119998931884766,96.18000030517578,42.95000076293945,133.82000732421875
2008-03-03,152.14999389648438,50.08000183105469,97.23999786376953,42.66999816894531,133.5
2008-03-04,152.14999389648438,48.91999816894531,95.18000030517578,42.90999984741211,132.99000549316406
2008-03-05,152.6699981689453,49.20000076293945,97.72000122070312,43.119998931884766,133.8300018310547
2008-03-06,153.97999572753906,48.7599983215332,96.5,42.16999816894531,131.05999755859375
2008-03-07,153.58999633789062,48.040000915527344,96.08999633789062,42.06999969482422,129.7100067138672
2008-03-10,153.83999633789062,47.84000015258789,95.87000274658203,41.2599983215332,128.0
2008-03-11,153.3000030517578,49.2400016784668,95.98999786376953,42.83000183105469,132.60000610351562
2008-03-12,155.75999450683594,49.2400016784668,97.01000213623047,42.709999084472656,131.36000061035156
2008-03-13,156.30999755859375,49.400001525878906,98.33999633789062,43.040000915527344,131.64999389648438
2008-03-14,156.97999572753906,46.119998931884766,98.70999908447266,42.25,129.61000061035156
2008-03-17,157.75,47.439998626708984,99.16999816894531,41.47999954223633,128.3000030517578
