Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,XBI,ILF,EPP,FEZ
2009/8/27,143.5200043,41,93.19000244,40.40000153,103.4000015,110.1699982,25.75,301.7600098,18.2733326,39.58000183,37.16999817,39.77999878
2009/8/28,142.9400024,40.95999908,93.87000275,40.43999863,103.3799973,110.1800003,25.97999954,301.2799988,18.10333252,39.38000107,37.29999924,39.5
2009/8/31,143.2899933,40.88000107,93.40000153,40.02999878,102.4599991,110.2200012,26.09000015,288.3999939,18.0233326,38.36999893,36.95000076,39.29999924
2009/9/1,142.0800018,40.27999878,93.90000153,39.27999878,100.1999969,110.1100006,25.57999992,282.1600037,17.75666618,37.25,36.25999832,37.91999817
2009/9/2,142.6499939,40.40000153,96.19000244,39.25,99.81999969,110.1999969,25.35000038,281.4400024,17.70666695,37.49000168,36.22000122,37.97000122
2009/9/3,142.4400024,40.27999878,97.45999908,39.50999832,100.6500015,110.1999969,24.96999931,282.5599976,17.71999931,38.16999817,36.72000122,38.24000168
2009/9/4,142.9600067,40.20000076,97.52999878,40.36000061,102.0599976,110.1900024,24.15999985,281.0400085,18.05666733,39,37.40999985,39.11000061
2009/9/8,144.8899994,40.56000137,97.43000031,40.74000168,102.9400024,110.1600037,24.10000038,295.519989,18.03000069,40.18000031,38.52999878,39.75999832
2009/9/9,145.4600067,40.72000122,97.08000183,41.09000015,103.7300034,110.1900024,24.14999962,295.519989,18.18333244,39.97999954,38.63999939,40.56999969
2009/9/10,145.7899933,41.20000076,97.69999695,41.47999954,104.7900009,110.1699982,24.70000076,298.9599915,18.36666679,40.77000046,39.15999985,40.86999893
2009/9/11,145.7400055,41.15999985,98.77999878,41.52000046,104.7699966,110.2099991,24.48999977,286.5599976,18.46999931,40.77000046,39,40.79000092
2009/9/14,146.1300049,41,97.95999908,41.68000031,105.2799988,110.1800003,24.65999985,285.6799927,18.66333389,40.95000076,38.75999832,41.09000015
2009/9/15,146.6699982,40.68000031,98.90000153,41.81000137,105.7200012,110.1900024,25.31999969,293.6000061,18.65333366,41.54999924,38.79999924,41.29999924
2009/9/16,147.1900024,40.88000107,99.91000366,42.41999817,107.3199997,110.1800003,25.45000076,299.4400024,18.7966671,42.54999924,40.22999954,42.15999985
2009/9/17,147.25,40.47999954,99.33999634,42.40999985,107.1600037,110.1900024,24.97999954,299.9200134,18.89666748,42.20999908,39.84999847,41.90999985
2009/9/18,146.9299927,40.68000031,98.66999817,42.43999863,106.7200012,110.1900024,24.54999924,296.9599915,18.64999962,42.34999847,39.72000122,41.95999908
2009/9/21,146.6699982,40.27999878,98.36000061,42.56999969,106.4499969,110.1699982,24.45000076,286.7999878,18.7733326,41.95000076,39.34000015,41.61999893
2009/9/22,147.8899994,40.79999924,99.66999817,42.65000153,107.0699997,110.1900024,24.76000023,295.8399963,18.44666672,42.63999939,40.15000153,42.18000031
2009/9/23,147.3000031,40.36000061,98.83000183,42.45000076,106.1800003,110.1900024,24.63999939,281.0400085,18.15333366,41.88000107,39.93999863,41.61999893
2009/9/24,146.4299927,40.40000153,97.55000305,42.06999969,105.0100021,110.1800003,24.60000038,271.7600098,17.8433342,41.09999847,39.36000061,41.02999878
2009/9/25,146.5599976,40.08000183,97,41.70000076,104.4499969,110.1699982,24.76000023,272,17.82333374,41.27000046,39.59999847,40.93999863
2009/9/28,145.9600067,40.40000153,97.05000305,42.40999985,106.3199997,110.1600037,25.13999939,276.0799866,18.1566658,42.22999954,40.13000107,41.86000061
2009/9/29,145.5899963,39.56000137,97.43000031,42.22000122,106,110.1699982,25.19000053,274.480011,18.07999992,42.41999817,40.20999908,41.59999847
2009/9/30,146.2299957,39.75999832,98.84999847,42.25,105.5899963,110.1900024,25.45999908,289.519989,17.88666725,42.90999985,40.52999878,41.33000183
2009/10/1,145.0800018,38.75999832,97.88999939,41,102.9700012,110.1800003,25.03000069,289.8399963,17.26666641,41.79000092,39.20999908,40.08000183
2009/10/2,145.5899963,38.24000168,98.37000275,40.88000107,102.4899979,110.1600037,24.53000069,286.9599915,17.15333366,42.24000168,38.61000061,39.68999863
2009/10/5,146.3699951,38.56000137,99.81999969,41.20999908,104.0199966,110.1600037,24.78000069,289.4400024,17.03333282,43.36000061,39.41999817,40.47999954
2009/10/6,147.0700073,39,102.2799988,41.93999863,105.5100021,110.1900024,25.03000069,292.3200073,17.2033329,44.04999924,40.02000046,41.43000031
2009/10/7,146.6799927,39.36000061,102.3600006,42.06000137,105.8000031,110.2099991,25.12999916,287.6799927,17.12000084,43.97000122,40.52999878,41.27000046
2009/10/8,147.6600037,39.79999924,103.6399994,42.24000168,106.6100006,110.1999969,25.04999924,293.4400024,16.88666725,44.81999969,41.68999863,41.84000015
2009/10/9,146.9299927,39.79999924,102.8399963,42.47999954,107.2600021,110.1699982,24.75,297.2799988,16.93333244,45.04999924,41.61000061,41.81000137
2009/10/12,147.6799927,39.88000107,103.5599976,42.56999969,107.6800003,110.1699982,25.81999969,301.519989,16.9766674,45.63999939,41.58000183,42.31999969
2009/10/13,148.1699982,39.68000031,104.2600021,42.58000183,107.4599991,110.1800003,26.18000031,305.2000122,16.84666634,45.65000153,41.52000046,42.09000015
2009/10/14,149.0599976,40.11999893,104.1800003,43.15999985,109.3099976,110.1800003,26.04999924,308.8800049,17.05333328,47.09999847,42.79999924,43.5
2009/10/15,149.2100067,39.91999817,102.8600006,43.06000137,109.7099991,110.1800003,26.45999908,319.2799988,17.44000053,47.25999832,42.99000168,43.54999924
2009/10/16,148.8000031,39.20000076,103.1800003,42.77999878,108.8899994,110.1800003,26.09000015,323.6000061,17.28333282,46.83000183,42.38999939,42.52999878
2009/10/19,149.3099976,39.84000015,104.2300034,43.20999908,109.7900009,110.1900024,26.47999954,326.0799866,17.19333267,47.33000183,43.11000061,43.38000107
2009/10/20,149.1499939,39.72000122,103.4199982,43.22000122,109.2099991,110.1900024,26.25,323.1199951,16.73666573,46.18000031,42.90000153,42.97999954
2009/10/21,149.8500061,39.59999847,103.75,43.13999939,108.2300034,110.2200012,26.90999985,330.6400146,16.52666664,46.70999908,42.88000107,42.95000076
2009/10/22,150.1399994,39.68000031,103.9199982,43.31000137,109.3300018,110.2300034,26.76000023,331.7600098,16.74333382,47.16999817,43.22999954,43.40999985
2009/10/23,149.8099976,38.75999832,103.4899979,43.13000107,108.0800018,110.2099991,26.54000092,327.2799988,16.47999954,46.54999924,42.77999878,42.74000168
2009/10/26,148.4799957,38.63999939,101.8600006,42.99000168,106.9100037,110.1900024,26.12999916,321.0400085,16.15999985,45.79999924,42.34999847,41.59999847
2009/10/27,147.7700043,38.47999954,101.8499985,42.34000015,106.4199982,110.2200012,25.79999924,324.7200012,16.11333275,44.65999985,41.79000092,41.18999863
2009/10/28,146.9700012,38.08000183,100.7300034,41.38999939,104.4100037,110.2399979,25.44000053,315.6799927,15.53666687,42.38000107,40.16999817,40.06000137
2009/10/29,148.1499939,38.68000031,102.6900024,42.09000015,106.6500015,110.2300034,26.07999992,327.2000122,15.88000011,45.15999985,41.13999939,41.56999969
2009/10/30,147.0200043,38.20000076,102.5299988,40.95999908,103.5599976,110.2200012,25.56999969,314.5599976,15.55666637,43.06999969,39.59000015,39.65999985
2009/11/2,147.5200043,38.56000137,103.9499969,41.13000107,104.3199997,110.1800003,26.10000038,319.7600098,15.85000038,43.56999969,40.13000107,39.86999893
2009/11/3,146.9299927,38.52000046,106.4599991,41.25999832,104.6500015,110.1900024,26.35000038,324.9599915,16.31666756,44.31000137,39.90000153,39.58000183
2009/11/4,148.4900055,38.43999863,107.0999985,41.33000183,104.9199982,110.1600037,26.22999954,327.9200134,16.02666664,45.02999878,40.22999954,40.27000046
2009/11/5,148.5599976,38.72000122,106.9800034,42.34999847,106.8499985,110.1999969,25.96999931,326.3999939,16.49333382,46.29000092,40.61000061,41.09000015
2009/11/6,148.3000031,38.47999954,107.4300003,42.59999847,107.1299973,110.1800003,25.52000046,317.6000061,16.60666656,46.13999939,41.06000137,40.88000107
2009/11/9,149.6799927,38.91999817,108.1900024,43.50999832,109.5699997,110.1900024,25.71999931,324,16.68333244,47.77999878,42.75999832,42.41999817
2009/11/10,149.6300049,38.63999939,108.3899994,43.61999893,109.5899963,110.2099991,25.48999977,323.2799988,16.72999954,47.75999832,42.63999939,42.29999924
2009/11/11,149.6399994,38.59999847,109.5999985,43.90000153,110.1500015,110.1900024,25.69000053,324.3999939,17.05999947,47.68000031,42.93999863,42.58000183
2009/11/12,148.2299957,37.95999908,108.2099991,43.65000153,109.0299988,110.1999969,25.51000023,314.1600037,16.89999962,46.45000076,42.13000107,41.88999939
2009/11/13,149.0099945,38.31999969,109.7399979,44.00999832,109.6200027,110.2200012,25.54999924,312.9599915,16.77000046,47.24000168,42.70000076,42.63000107
2009/11/16,149.5700073,38.68000031,111.6299973,44.45999908,111.2099991,110.1999969,26.04999924,322.3200073,17.10333252,48.20000076,43.43999863,43.13000107
2009/11/17,148.5399933,38.24000168,111.9700012,44.59999847,111.3399963,110.2399979,26.23999977,323.8399963,17.15999985,48.63999939,42.97000122,42.86000061
2009/11/18,149.3999939,37.84000015,112.25,44.34999847,111.2699966,110.2399979,26.25,325.3599854,17.01666641,47.95000076,42.72999954,43.04000092
2009/11/19,148.9900055,36.95999908,112.3000031,43.65999985,109.8199997,110.2300034,26.11000061,317.2799988,16.73999977,47.43000031,41.99000168,42.36999893
2009/11/20,148.4400024,37.24000168,112.9400024,43.43999863,109.4300003,110.25,26.03000069,315.3599854,16.72333336,46.97000122,41.68000031,41.66999817
2009/11/23,149.5099945,37.63999939,114.2900009,44.13999939,110.8199997,110.1900024,26.12000084,315.0400085,16.68000031,47.70999908,42.58000183,42.66999817
2009/11/24,149.4600067,37.15999985,114.7300034,43.99000168,110.9899979,110.2399979,25.93000031,308.6400146,16.74666595,47.88000107,42.02000046,42.77000046
2009/11/25,151.2599945,37.79999924,116.6200027,44.18000031,111.3799973,110.2399979,26.35000038,316,16.92333412,48.68000031,42.86999893,43.43000031
2009/11/27,149.3899994,37.47999954,115.0599976,43.50999832,109.5699997,110.2300034,26.37999916,308,16.68666649,48.61999893,41.04000092,41.65000153
2009/11/30,149.9199982,38.24000168,115.6399994,43.56000137,109.9400024,110.2200012,26.48999977,313.2000122,16.72333336,47.86999893,41.84999847,41.70000076
2009/12/1,150.6600037,39.56000137,117.3799973,44.00999832,111.3000031,110.2099991,26.61000061,316.9599915,17.00333405,49.06999969,42.79000092,42.81000137
2009/12/2,150.2799988,39.40000153,119.1800003,44.06999969,111.25,110.1900024,26.48999977,310.7200012,17.11333275,49.5,42.74000168,42.97999954
2009/12/3,150.5200043,39.95999908,118.6999969,43.88999939,110.3799973,110.1900024,26.44000053,308.1600037,16.96999931,49.06000137,42.58000183,42.56000137
2009/12/4,148.2400055,39.95999908,113.75,44.11999893,111.0100021,110.1999969,26.14999962,306.6400146,17.06333351,48.75,42.24000168,42.56999969
2009/12/7,147.8999939,39.63999939,113.1100006,43.90999985,110.8399963,110.1699982,26.15999985,299.9200134,17.02666664,48.58000183,41.68999863,42.31000137
2009/12/8,146.8000031,39.75999832,110.9499969,43.63999939,109.6100006,110.1900024,26.03000069,294.7999878,16.86000061,47.88999939,41.08000183,41.29999924
2009/12/9,147.0800018,39.88000107,110.8399963,44.08000183,110.0199966,110.1999969,25.84000015,286.9599915,16.81333351,48,41.45000076,41.08000183
2009/12/10,147.0800018,39.56000137,110.8199997,44.29999924,110.6399994,110.1699982,26.06999969,285.8399963,16.78333282,48.38000107,41.77000046,41.34999847
2009/12/11,146.0500031,39.79999924,109.3199997,44.13000107,111.1100006,110.1699982,26.26000023,283.8399963,16.82666588,48.63999939,41.59999847,41.54000092
2009/12/14,146.3000031,39.84000015,110.2399979,44.54999924,111.8700027,110.1699982,26.61000061,284.6400146,17.05333328,48.97999954,41.91999817,41.79000092
2009/12/15,145.1300049,39.52000046,110.2099991,44.29999924,111.3499985,110.1900024,26.43000031,287.4400024,17.03000069,48.45999908,41.29999924,41.38000107
2009/12/16,145.1000061,40.11999893,111.5899963,44.36000061,111.5199966,110.1900024,26.70000076,293.9200134,17.05999947,48.52000046,41.20999908,42.09000015
2009/12/17,143.1999969,39.56000137,107.3399963,43.81999969,110.1800003,110.1699982,26.39999962,290.8800049,16.85333252,46.77999878,40.41999817,40.91999817
2009/12/18,143.1199951,39.47999954,108.9499969,44.45999908,110.2099991,110.1800003,26.25,293.2799988,17.12666702,46.5,40.74000168,40.59999847
2009/12/21,142.6199951,39.36000061,106.9499969,44.95999908,111.3300018,110.1999969,26.02000046,289.2799988,17.47333336,45.95000076,40.43000031,41.22999954
2009/12/22,142.2899933,39.31999969,106.1699982,45.22999954,111.7300034,110.1999969,26.10000038,292.480011,17.82999992,46.52999878,39.77000046,41.45999908
2009/12/23,143.0099945,39.43999863,106.5500031,45.56000137,111.9499969,110.1999969,26.29999924,301.9200134,17.91333389,46.90999985,40.15000153,41.95000076
2009/12/24,143.2899933,39.72000122,108.3600006,45.97999954,112.4800034,110.1800003,26.14999962,305.6000061,17.99333382,47.40999985,40.84000015,42.06999969
2009/12/28,143.5599976,39.56000137,108.5500031,46.22000122,112.7200012,110.2200012,26.37999916,310.8800049,18.08333397,47.47000122,41.04999924,42.38999939
2009/12/29,143.3000031,39.72000122,107.4700012,46.02999878,112.5599976,110.1999969,26.35000038,310.7200012,18.04000092,47.5,41.43999863,42.38999939
2009/12/30,143.1199951,39.27999878,106.9300003,46.16999817,112.5199966,110.1999969,26.32999992,313.1199951,18.07333374,47.70000076,41.41999817,41.97000122
2009/12/31,142.9100037,38.95999908,107.3099976,45.75,111.4400024,110.1900024,26.44000053,314.2399902,17.87999916,47.79000092,41.36999893,41.47999954
2010/1/4,143.8600006,39.95999908,109.8000031,46.41999817,113.3300018,110.1999969,26.69000053,322.1600037,18.16666603,49.34999847,42.75999832,42.90000153
2010/1/5,143.4600067,40.20000076,109.6999969,46.41999817,113.6299973,110.1600037,26.86000061,323.2799988,18.23666573,49.45000076,42.97999954,42.70000076
2010/1/6,143.8899994,40.36000061,111.5100021,46.13999939,113.7099991,110.1699982,27.01000023,327.7600098,18.47999954,49.56000137,43.20000076,42.63999939
2010/1/7,142.9700012,40,110.8199997,46.16999817,114.1900024,110.1699982,26.79999924,325.7600098,18.47999954,49.45000076,42.86000061,42.50999832
2010/1/8,143.9100037,40.47999954,111.3700027,46.54999924,114.5699997,110.2099991,26.87999916,327.4400024,18.56333351,49.81999969,43.36999893,42.84000015
2010/1/11,144.9400024,40.84000015,112.8499985,46.36000061,114.7300034,110.2099991,26.76000023,324.3200073,18.66333389,49.52999878,43.65999985,43.09999847
2010/1/12,144.6499939,41.11999893,110.4899979,45.77999878,113.6600037,110.1999969,26.27000046,317.0400085,18.42666626,48.75999832,42.52000046,42.34999847
2010/1/13,144.8300018,41.36000061,111.5400009,46.34999847,114.6200027,110.1900024,26.60000038,313.6799927,18.69666672,48.90000153,42.88999939,42.75
2010/1/14,144.7599945,41.95999908,112.0299988,46.38999939,114.9300003,110.1900024,26.35000038,312.480011,18.70999908,48.22999954,43.15999985,42.93999863
2010/1/15,143.5500031,41.88000107,110.8600006,45.84999847,113.6399994,110.1800003,26.10000038,307.2000122,18.38333321,47.47999954,42.45999908,41.63000107
2010/1/19,142.7799988,41.84000015,111.5199966,46.59000015,115.0599976,110.1999969,26.27000046,311.4400024,18.79999924,48.31000137,43.04000092,42.13000107
2010/1/20,140.7799988,40.91999817,108.9400024,45.91999817,113.8899994,110.1999969,26.12999916,303.1199951,18.69666672,46.86999893,41.81999969,40.72000122
2010/1/21,140.6999969,41.11999893,107.3700027,45.49000168,111.6999969,110.1999969,26.14999962,297.9200134,18.38999939,44.95000076,40.45999908,39.31999969
