Date,FXE,EWJ,GLD
2007-07-12,138.02000427246094,58.84000015258789,66.0199966430664
2007-07-13,138.0800018310547,59.119998931884766,66.02999877929688
2007-07-16,138.0,59.0,65.81999969482422
2007-07-17,138.0,58.68000030517578,65.75
2007-07-18,138.1999969482422,58.400001525878906,66.62000274658203
2007-07-19,138.17999267578125,58.68000030517578,67.01000213623047
2007-07-20,138.50999450683594,58.439998626708984,67.58000183105469
2007-07-23,138.27999877929688,58.79999923706055,67.47000122070312
2007-07-24,138.47999572753906,58.599998474121094,67.47000122070312
2007-07-25,137.49000549316406,58.63999938964844,66.9000015258789
2007-07-26,137.74000549316406,57.599998474121094,65.6500015258789
2007-07-27,136.74000549316406,57.040000915527344,65.41000366210938
2007-07-30,137.35000610351562,58.0,65.7699966430664
2007-07-31,137.24000549316406,57.720001220703125,65.79000091552734
2007-08-01,136.6999969482422,57.279998779296875,65.93000030517578
2007-08-02,137.0399932861328,57.0,65.88999938964844
2007-08-03,137.91000366210938,56.20000076293945,66.69000244140625
2007-08-06,137.8800048828125,57.040000915527344,66.5199966430664
2007-08-07,137.5399932861328,56.91999816894531,66.4800033569336
2007-08-08,138.0800018310547,57.400001525878906,66.7699966430664
2007-08-09,136.91000366210938,56.47999954223633,65.45999908447266
2007-08-10,137.0500030517578,55.68000030517578,66.56999969482422
2007-08-13,136.25,55.7599983215332,66.26000213623047
2007-08-14,135.50999450683594,55.599998474121094,66.29000091552734
2007-08-15,134.63999938964844,54.68000030517578,66.12999725341797
2007-08-16,134.3300018310547,54.79999923706055,64.68000030517578
2007-08-17,135.11000061035156,54.400001525878906,65.01000213623047
2007-08-20,135.10000610351562,53.79999923706055,65.12000274658203
2007-08-21,134.9199981689453,54.47999954223633,65.06999969482422
2007-08-22,135.67999267578125,55.20000076293945,65.4000015258789
2007-08-23,135.8699951171875,55.599998474121094,65.30999755859375
2007-08-24,136.99000549316406,55.880001068115234,66.11000061035156
2007-08-27,136.8000030517578,55.439998626708984,65.9800033569336
2007-08-28,136.47999572753906,54.91999816894531,65.58999633789062
2007-08-29,137.10000610351562,55.439998626708984,66.06999969482422
2007-08-30,136.60000610351562,55.08000183105469,65.80000305175781
2007-08-31,136.6199951171875,56.279998779296875,66.5199966430664
2007-09-04,136.08999633789062,55.959999084472656,67.44000244140625
2007-09-05,136.60000610351562,54.880001068115234,67.55999755859375
2007-09-06,136.91000366210938,54.91999816894531,68.86000061035156
2007-09-07,137.85000610351562,54.63999938964844,69.38999938964844
2007-09-10,138.1300048828125,54.15999984741211,69.62000274658203
2007-09-11,138.50999450683594,54.720001220703125,70.5199966430664
2007-09-12,139.25,54.560001373291016,70.45999908447266
2007-09-13,139.00999450683594,54.15999984741211,70.08000183105469
