Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,XBI,ILF
2010-01-21,140.6999969482422,41.119998931884766,107.37000274658203,45.4900016784668,111.69999694824219,110.19999694824219,26.149999618530273,297.9200134277344,18.389999389648438,44.95000076293945
2010-01-22,141.13999938964844,40.68000030517578,107.16999816894531,44.15999984741211,109.20999908447266,110.18000030517578,26.110000610351562,290.7200012207031,18.356666564941406,44.33000183105469
2010-01-25,141.25999450683594,41.0,107.4800033569336,44.310001373291016,109.7699966430664,110.22000122070312,25.93000030517578,294.4800109863281,18.280000686645508,44.290000915527344
2010-01-26,140.5500030517578,40.560001373291016,107.55999755859375,44.349998474121094,109.30999755859375,110.22000122070312,25.719999313354492,292.0,18.406665802001953,43.869998931884766
2010-01-27,139.9600067138672,40.31999969482422,106.52999877929688,44.70000076293945,109.83000183105469,110.18000030517578,25.3700008392334,288.6400146484375,18.65999984741211,43.43000030517578
2010-01-28,139.4600067138672,39.91999816894531,106.4800033569336,43.54999923706055,108.56999969482422,110.18000030517578,25.579999923706055,289.2799987792969,18.393333435058594,43.54999923706055
2010-01-29,138.38999938964844,39.36000061035156,105.95999908447266,42.790000915527344,107.38999938964844,110.22000122070312,25.299999237060547,285.1199951171875,18.426666259765625,42.619998931884766
2010-02-01,139.0500030517578,39.7599983215332,108.3499984741211,43.2599983215332,109.05999755859375,110.19000244140625,25.260000228881836,293.760009765625,18.6200008392334,44.150001525878906
2010-02-02,139.3800048828125,40.52000045776367,109.12999725341797,43.650001525878906,110.37999725341797,110.20999908447266,25.649999618530273,300.239990234375,19.14666748046875,44.689998626708984
2010-02-03,138.7100067138672,40.119998931884766,108.69999694824219,43.88999938964844,109.83000183105469,110.19999694824219,25.34000015258789,301.20001220703125,19.209999084472656,44.20000076293945
2010-02-04,137.16000366210938,39.36000061035156,104.37000274658203,42.619998931884766,106.44000244140625,110.19999694824219,25.170000076293945,286.3999938964844,18.3266658782959,41.84000015258789
2010-02-05,136.39999389648438,39.279998779296875,104.68000030517578,42.97999954223633,106.66000366210938,110.18000030517578,24.8799991607666,281.67999267578125,18.30666732788086,41.869998931884766
2010-02-08,136.3699951171875,39.0,104.04000091552734,42.66999816894531,105.88999938964844,110.22000122070312,25.219999313354492,280.7200012207031,18.15999984741211,41.45000076293945
2010-02-09,137.52000427246094,39.2400016784668,105.41000366210938,43.11000061035156,107.22000122070312,110.22000122070312,25.260000228881836,289.67999267578125,18.383333206176758,42.97999954223633
2010-02-10,137.05999755859375,39.2400016784668,105.12000274658203,43.02000045776367,107.01000213623047,110.20999908447266,25.469999313354492,292.0799865722656,18.33333396911621,42.75
2010-02-11,136.58999633789062,39.439998626708984,107.12999725341797,43.66999816894531,108.12999725341797,110.22000122070312,25.520000457763672,294.239990234375,18.636667251586914,44.02000045776367
2010-02-12,135.8699951171875,39.20000076293945,107.04000091552734,43.7599983215332,108.04000091552734,110.22000122070312,25.40999984741211,290.4800109863281,18.89666748046875,43.75
2010-02-16,137.41000366210938,39.599998474121094,109.62000274658203,44.31999969482422,109.73999786376953,110.19000244140625,25.899999618530273,302.32000732421875,18.963333129882812,44.900001525878906
2010-02-17,135.82000732421875,39.599998474121094,109.25,44.56999969482422,110.26000213623047,110.20999908447266,25.5,303.760009765625,19.303333282470703,45.13999938964844
2010-02-18,135.86000061035156,39.68000030517578,109.9800033569336,44.849998474121094,110.91000366210938,110.22000122070312,25.610000610351562,309.8399963378906,19.05666732788086,45.45000076293945
2010-02-19,135.64999389648438,39.040000915527344,109.47000122070312,44.83000183105469,111.13999938964844,110.19999694824219,25.760000228881836,312.7200012207031,19.066667556762695,45.52000045776367
2010-02-22,135.6999969482422,39.52000045776367,109.06999969482422,44.7400016784668,111.16000366210938,110.20999908447266,25.520000457763672,312.239990234375,18.933332443237305,45.2400016784668
2010-02-23,134.75,39.36000061035156,107.88999938964844,44.15999984741211,109.80999755859375,110.20999908447266,25.1299991607666,306.6400146484375,18.593334197998047,44.02000045776367
2010-02-24,135.0500030517578,39.439998626708984,107.36000061035156,44.61000061035156,110.81999969482422,110.19999694824219,25.40999984741211,311.9200134277344,18.670000076293945,44.029998779296875
2010-02-25,135.27000427246094,39.52000045776367,108.30999755859375,44.599998474121094,110.66999816894531,110.2300033569336,25.190000534057617,304.8800048828125,18.636667251586914,44.310001373291016
2010-02-26,135.85000610351562,39.7599983215332,109.43000030517578,44.7599983215332,110.73999786376953,110.22000122070312,25.399999618530273,310.55999755859375,18.770000457763672,44.95000076293945
2010-03-01,135.32000732421875,40.15999984741211,109.43000030517578,45.40999984741211,111.88999938964844,110.20999908447266,25.09000015258789,306.79998779296875,19.75666618347168,45.41999816894531
2010-03-02,135.82000732421875,40.279998779296875,111.0199966430664,45.54999923706055,112.19999694824219,110.16000366210938,25.09000015258789,310.3999938964844,19.906665802001953,46.119998931884766
2010-03-03,136.64999389648438,40.560001373291016,111.62999725341797,45.599998474121094,112.30000305175781,110.19000244140625,25.110000610351562,315.20001220703125,19.459999084472656,46.27000045776367
2010-03-04,135.63999938964844,40.15999984741211,110.83000183105469,45.75,112.63999938964844,110.19999694824219,24.950000762939453,313.20001220703125,19.329999923706055,46.060001373291016
2010-03-05,135.91000366210938,40.560001373291016,110.80999755859375,46.439998626708984,114.25,110.19000244140625,24.979999542236328,318.79998779296875,19.68000030517578,47.11000061035156
2010-03-08,136.0,40.84000015258789,109.87999725341797,46.529998779296875,114.2699966430664,110.20999908447266,24.899999618530273,318.32000732421875,19.726667404174805,46.880001068115234
2010-03-09,135.7100067138672,40.68000030517578,109.72000122070312,46.790000915527344,114.45999908447266,110.19999694824219,24.610000610351562,316.3999938964844,19.883333206176758,47.41999816894531
2010-03-10,136.22000122070312,40.400001525878906,108.47000122070312,47.16999816894531,114.97000122070312,110.19000244140625,24.520000457763672,319.20001220703125,20.116666793823242,47.77000045776367
2010-03-11,136.47999572753906,40.79999923706055,108.5999984741211,47.349998474121094,115.44999694824219,110.18000030517578,24.440000534057617,320.3999938964844,20.299999237060547,47.810001373291016
2010-03-12,137.3000030517578,41.20000076293945,107.94999694824219,47.36000061035156,115.45999908447266,110.19999694824219,24.579999923706055,316.0799865722656,20.14666748046875,47.709999084472656
2010-03-15,136.44000244140625,41.0,108.36000061035156,47.2400016784668,115.48999786376953,110.19999694824219,24.450000762939453,310.6400146484375,20.43000030517578,47.59000015258789
2010-03-16,137.47000122070312,41.400001525878906,110.4000015258789,47.540000915527344,116.41000366210938,110.16999816894531,24.510000228881836,318.32000732421875,20.496665954589844,48.220001220703125
2010-03-17,137.11000061035156,41.560001373291016,109.58999633789062,47.66999816894531,117.0999984741211,110.19999694824219,24.719999313354492,321.8399963378906,20.41666603088379,48.119998931884766
2010-03-18,135.8000030517578,41.279998779296875,110.33999633789062,47.83000183105469,117.04000091552734,110.19999694824219,24.90999984741211,319.3599853515625,20.360000610351562,47.560001373291016
2010-03-19,135.05999755859375,41.20000076293945,108.27999877929688,47.4900016784668,115.97000122070312,110.19999694824219,24.790000915527344,313.6000061035156,20.25666618347168,46.84000015258789
