Date,FXE,EWJ
2007-07-26,137.74000549316406,57.599998474121094
2007-07-27,136.74000549316406,57.040000915527344
2007-07-30,137.35000610351562,58.0
2007-07-31,137.24000549316406,57.720001220703125
2007-08-01,136.6999969482422,57.279998779296875
2007-08-02,137.0399932861328,57.0
2007-08-03,137.91000366210938,56.20000076293945
2007-08-06,137.8800048828125,57.040000915527344
2007-08-07,137.5399932861328,56.91999816894531
2007-08-08,138.0800018310547,57.400001525878906
2007-08-09,136.91000366210938,56.47999954223633
2007-08-10,137.0500030517578,55.68000030517578
2007-08-13,136.25,55.7599983215332
2007-08-14,135.50999450683594,55.599998474121094
2007-08-15,134.63999938964844,54.68000030517578
2007-08-16,134.3300018310547,54.79999923706055
2007-08-17,135.11000061035156,54.400001525878906
2007-08-20,135.10000610351562,53.79999923706055
2007-08-21,134.9199981689453,54.47999954223633
2007-08-22,135.67999267578125,55.20000076293945
2007-08-23,135.8699951171875,55.599998474121094
2007-08-24,136.99000549316406,55.880001068115234
2007-08-27,136.8000030517578,55.439998626708984
2007-08-28,136.47999572753906,54.91999816894531
2007-08-29,137.10000610351562,55.439998626708984
2007-08-30,136.60000610351562,55.08000183105469
2007-08-31,136.6199951171875,56.279998779296875
2007-09-04,136.08999633789062,55.959999084472656
2007-09-05,136.60000610351562,54.880001068115234
2007-09-06,136.91000366210938,54.91999816894531
2007-09-07,137.85000610351562,54.63999938964844
2007-09-10,138.1300048828125,54.15999984741211
2007-09-11,138.50999450683594,54.720001220703125
2007-09-12,139.25,54.560001373291016
2007-09-13,139.00999450683594,54.15999984741211
2007-09-14,138.99000549316406,54.31999969482422
2007-09-17,138.86000061035156,54.040000915527344
2007-09-18,140.0,54.599998474121094
2007-09-19,139.8699951171875,55.20000076293945
2007-09-20,141.02999877929688,55.0
2007-09-21,141.22999572753906,55.119998931884766
2007-09-24,141.14999389648438,55.31999969482422
2007-09-25,141.7899932861328,55.63999938964844
2007-09-26,141.64999389648438,56.119998931884766
2007-09-27,141.91000366210938,57.400001525878906
2007-09-28,143.02999877929688,57.36000061035156
2007-10-01,142.42999267578125,58.0
2007-10-02,141.25,57.84000015258789
2007-10-03,140.9600067138672,57.880001068115234
2007-10-04,141.47999572753906,57.84000015258789
2007-10-05,141.50999450683594,58.599998474121094
2007-10-08,140.5500030517578,58.279998779296875
2007-10-09,141.27999877929688,58.119998931884766
2007-10-10,141.66000366210938,58.0
2007-10-11,142.05999755859375,58.08000183105469
2007-10-12,142.3000030517578,58.08000183105469
2007-10-15,142.30999755859375,57.400001525878906
2007-10-16,141.91000366210938,56.36000061035156
2007-10-17,142.2899932861328,56.439998626708984
2007-10-18,143.3000030517578,56.68000030517578
2007-10-19,143.27000427246094,55.560001373291016
2007-10-22,141.97000122070312,55.880001068115234
2007-10-23,142.9199981689453,56.040000915527344
2007-10-24,143.02000427246094,55.79999923706055
2007-10-25,143.5800018310547,55.599998474121094
2007-10-26,144.3699951171875,56.560001373291016
2007-10-29,144.6999969482422,57.31999969482422
2007-10-30,144.8300018310547,57.040000915527344
2007-10-31,145.1199951171875,57.439998626708984
2007-11-01,144.47999572753906,56.720001220703125
2007-11-02,145.24000549316406,56.560001373291016
2007-11-05,144.9199981689453,55.599998474121094
2007-11-06,145.80999755859375,56.2400016784668
2007-11-07,146.47999572753906,55.20000076293945
2007-11-08,146.97000122070312,54.31999969482422
2007-11-09,146.86000061035156,53.599998474121094
2007-11-12,145.52999877929688,53.63999938964844
2007-11-13,146.22000122070312,54.560001373291016
2007-11-14,146.72999572753906,54.720001220703125
2007-11-15,146.61000061035156,54.2400016784668
2007-11-16,146.72999572753906,53.84000015258789
2007-11-19,147.05999755859375,52.91999816894531
2007-11-20,148.5500030517578,54.31999969482422
2007-11-21,148.83999633789062,53.36000061035156
2007-11-23,148.57000732421875,54.560001373291016
2007-11-26,149.22999572753906,54.560001373291016
2007-11-27,148.75999450683594,55.439998626708984
2007-11-28,148.66000366210938,55.959999084472656
2007-11-29,147.86000061035156,56.15999984741211
2007-11-30,146.75999450683594,56.279998779296875
2007-12-03,146.72999572753906,56.36000061035156
2007-12-04,147.69000244140625,55.7599983215332
2007-12-05,146.1999969482422,56.79999923706055
2007-12-06,146.35000610351562,57.52000045776367
2007-12-07,146.60000610351562,57.0
2007-12-10,147.27000427246094,57.15999984741211
2007-12-11,146.5,55.91999816894531
2007-12-12,147.36000061035156,56.36000061035156
2007-12-13,146.41000366210938,55.20000076293945
2007-12-14,144.39999389648438,53.040000915527344
2007-12-17,144.1199951171875,52.119998931884766
2007-12-18,144.25,53.040000915527344
2007-12-19,144.05999755859375,52.68000030517578
2007-12-20,143.4600067138672,52.880001068115234
2007-12-21,144.0399932861328,53.68000030517578
2007-12-24,144.3300018310547,53.040000915527344
2007-12-26,145.25999450683594,53.279998779296875
2007-12-27,146.57000732421875,52.439998626708984
2007-12-28,147.66000366210938,53.040000915527344
2007-12-31,146.39999389648438,53.15999984741211
2008-01-02,147.27999877929688,52.91999816894531
2008-01-03,147.67999267578125,53.119998931884766
2008-01-04,147.75999450683594,51.7599983215332
2008-01-07,147.17999267578125,51.439998626708984
2008-01-08,147.32000732421875,51.31999969482422
2008-01-09,146.91000366210938,52.439998626708984
2008-01-10,148.22999572753906,52.0
2008-01-11,147.97999572753906,51.119998931884766
2008-01-14,149.02999877929688,51.7599983215332
2008-01-15,148.6199951171875,50.31999969482422
2008-01-16,146.80999755859375,49.400001525878906
2008-01-17,146.8699951171875,48.720001220703125
2008-01-18,146.52000427246094,50.0
2008-01-22,146.4600067138672,48.15999984741211
2008-01-23,146.69000244140625,48.31999969482422
2008-01-24,148.1999969482422,49.119998931884766
2008-01-25,147.07000732421875,49.880001068115234
2008-01-28,148.1999969482422,49.599998474121094
2008-01-29,148.25,50.439998626708984
2008-01-30,149.35000610351562,50.20000076293945
2008-01-31,149.25999450683594,50.880001068115234
2008-02-01,148.0399932861328,51.31999969482422
2008-02-04,148.33999633789062,51.15999984741211
2008-02-05,146.42999267578125,49.439998626708984
2008-02-06,146.30999755859375,48.79999923706055
2008-02-07,144.83999633789062,49.08000183105469
2008-02-08,145.25,47.84000015258789
2008-02-11,145.33999633789062,48.31999969482422
2008-02-12,145.99000549316406,49.040000915527344
2008-02-13,145.92999267578125,48.68000030517578
2008-02-14,146.58999633789062,49.15999984741211
2008-02-15,147.0399932861328,49.7599983215332
2008-02-19,147.52999877929688,50.2400016784668
2008-02-20,147.3800048828125,49.20000076293945
2008-02-21,148.47999572753906,49.560001373291016
2008-02-22,148.6199951171875,49.959999084472656
2008-02-25,148.57000732421875,51.0
2008-02-26,150.1199951171875,51.560001373291016
2008-02-27,151.7899932861328,51.279998779296875
2008-02-28,152.5500030517578,50.720001220703125
2008-02-29,152.2899932861328,50.119998931884766
2008-03-03,152.14999389648438,50.08000183105469
2008-03-04,152.14999389648438,48.91999816894531
2008-03-05,152.6699981689453,49.20000076293945
2008-03-06,153.97999572753906,48.7599983215332
2008-03-07,153.58999633789062,48.040000915527344
2008-03-10,153.83999633789062,47.84000015258789
2008-03-11,153.3000030517578,49.2400016784668
2008-03-12,155.75999450683594,49.2400016784668
2008-03-13,156.30999755859375,49.400001525878906
2008-03-14,156.97999572753906,46.119998931884766
2008-03-17,157.75,47.439998626708984
2008-03-18,156.66000366210938,48.79999923706055
2008-03-19,156.44000244140625,47.31999969482422
2008-03-20,154.60000610351562,48.20000076293945
2008-03-24,154.4499969482422,49.68000030517578
2008-03-25,156.49000549316406,50.20000076293945
2008-03-26,158.72000122070312,49.79999923706055
2008-03-27,158.2100067138672,49.63999938964844
2008-03-28,158.5,49.84000015258789
2008-03-31,158.2899932861328,49.47999954223633
2008-04-01,156.0399932861328,50.91999816894531
2008-04-02,156.8699951171875,50.84000015258789
2008-04-03,156.67999267578125,51.08000183105469
2008-04-04,157.4199981689453,51.119998931884766
2008-04-07,157.22999572753906,51.47999954223633
2008-04-08,157.1999969482422,50.720001220703125
2008-04-09,158.3800048828125,49.959999084472656
2008-04-10,157.75999450683594,49.79999923706055
2008-04-11,158.57000732421875,50.119998931884766
2008-04-14,158.42999267578125,49.79999923706055
2008-04-15,157.9600067138672,50.15999984741211
2008-04-16,159.86000061035156,51.7599983215332
2008-04-17,159.11000061035156,51.0
2008-04-18,158.33999633789062,52.400001525878906
2008-04-21,159.42999267578125,52.2400016784668
2008-04-22,160.10000610351562,51.2400016784668
2008-04-23,159.27999877929688,51.79999923706055
2008-04-24,157.25,51.400001525878906
2008-04-25,156.42999267578125,52.400001525878906
2008-04-28,156.80999755859375,53.36000061035156
2008-04-29,156.0800018310547,52.880001068115234
2008-04-30,156.52999877929688,53.119998931884766
2008-05-01,154.66000366210938,53.599998474121094
2008-05-02,154.1199951171875,53.47999954223633
2008-05-05,154.82000732421875,53.560001373291016
2008-05-06,155.2100067138672,53.79999923706055
2008-05-07,154.1300048828125,53.119998931884766
2008-05-08,154.08999633789062,53.36000061035156
2008-05-09,154.9600067138672,52.52000045776367
2008-05-12,155.5500030517578,52.720001220703125
2008-05-13,155.02000427246094,52.7599983215332
2008-05-14,154.8300018310547,53.2400016784668
2008-05-15,154.8699951171875,54.279998779296875
2008-05-16,156.25999450683594,54.47999954223633
2008-05-19,155.35000610351562,54.400001525878906
2008-05-20,156.94000244140625,53.91999816894531
2008-05-21,158.2100067138672,52.959999084472656
2008-05-22,157.50999450683594,53.720001220703125
2008-05-23,158.1699981689453,53.279998779296875
2008-05-27,157.35000610351562,53.439998626708984
2008-05-28,156.89999389648438,52.84000015258789
2008-05-29,155.49000549316406,53.439998626708984
2008-05-30,156.07000732421875,54.15999984741211
2008-06-02,155.44000244140625,54.279998779296875
2008-06-03,154.69000244140625,54.2400016784668
2008-06-04,154.47999572753906,54.880001068115234
2008-06-05,156.10000610351562,55.31999969482422
2008-06-06,157.8699951171875,53.36000061035156
2008-06-09,156.4600067138672,53.439998626708984
2008-06-10,154.72999572753906,52.279998779296875
2008-06-11,155.75999450683594,51.52000045776367
2008-06-12,154.4600067138672,51.400001525878906
2008-06-13,153.86000061035156,51.91999816894531
2008-06-16,155.0,52.400001525878906
2008-06-17,155.38999938964844,52.7599983215332
2008-06-18,155.61000061035156,52.20000076293945
2008-06-19,155.32000732421875,52.040000915527344
2008-06-20,156.58999633789062,50.31999969482422
2008-06-23,155.60000610351562,50.68000030517578
2008-06-24,156.02999877929688,50.279998779296875
2008-06-25,157.11000061035156,50.79999923706055
2008-06-26,158.07000732421875,49.52000045776367
2008-06-27,158.22000122070312,49.79999923706055
2008-06-30,157.82000732421875,49.880001068115234
2008-07-01,157.88999938964844,50.08000183105469
2008-07-02,158.80999755859375,49.0
2008-07-03,157.02000427246094,49.15999984741211
2008-07-07,157.27000427246094,49.15999984741211
2008-07-08,156.64999389648438,48.959999084472656
2008-07-09,157.55999755859375,48.15999984741211
2008-07-10,157.99000549316406,48.599998474121094
2008-07-11,159.44000244140625,47.959999084472656
2008-07-14,159.38999938964844,48.279998779296875
2008-07-15,159.2899932861328,47.47999954223633
2008-07-16,158.4499969482422,48.68000030517578
2008-07-17,158.61000061035156,48.439998626708984
2008-07-18,158.69000244140625,48.2400016784668
2008-07-21,159.35000610351562,48.2400016784668
2008-07-22,158.19000244140625,48.880001068115234
2008-07-23,157.24000549316406,49.20000076293945
2008-07-24,157.25999450683594,49.15999984741211
2008-07-25,157.4199981689453,48.599998474121094
2008-07-28,157.85000610351562,48.040000915527344
2008-07-29,156.3800048828125,48.31999969482422
2008-07-30,156.25999450683594,48.7599983215332
2008-07-31,156.52999877929688,48.0
2008-08-01,155.47000122070312,47.31999969482422
2008-08-04,155.9600067138672,46.119998931884766
2008-08-05,154.6999969482422,47.15999984741211
2008-08-06,154.27999877929688,46.880001068115234
2008-08-07,153.36000061035156,45.84000015258789
2008-08-08,150.32000732421875,46.52000045776367
2008-08-11,149.19000244140625,46.79999923706055
2008-08-12,149.4199981689453,46.47999954223633
2008-08-13,149.5,45.68000030517578
2008-08-14,148.3000030517578,45.400001525878906
2008-08-15,146.9600067138672,45.08000183105469
2008-08-18,147.27000427246094,45.47999954223633
2008-08-19,148.16000366210938,44.7599983215332
2008-08-20,147.75999450683594,45.2400016784668
2008-08-21,149.24000549316406,45.52000045776367
2008-08-22,148.11000061035156,45.20000076293945
2008-08-25,147.91000366210938,44.79999923706055
2008-08-26,146.83999633789062,45.040000915527344
2008-08-27,147.6300048828125,45.2400016784668
2008-08-28,147.39999389648438,45.599998474121094
2008-08-29,147.1999969482422,45.63999938964844
2008-09-02,145.1300048828125,45.040000915527344
2008-09-03,145.16000366210938,45.2400016784668
2008-09-04,143.33999633789062,43.79999923706055
2008-09-05,142.4600067138672,43.79999923706055
2008-09-08,141.6199951171875,44.880001068115234
2008-09-09,141.16000366210938,43.63999938964844
2008-09-10,140.38999938964844,44.20000076293945
2008-09-11,139.72999572753906,43.959999084472656
2008-09-12,142.3800048828125,44.2400016784668
2008-09-15,143.33999633789062,43.0
2008-09-16,141.6199951171875,42.599998474121094
2008-09-17,143.80999755859375,41.08000183105469
2008-09-18,143.30999755859375,42.91999816894531
2008-09-19,145.27999877929688,45.2400016784668
2008-09-22,148.8800048828125,43.68000030517578
2008-09-23,147.38999938964844,43.279998779296875
2008-09-24,146.4499969482422,43.880001068115234
2008-09-25,146.57000732421875,44.63999938964844
2008-09-26,146.50999450683594,44.400001525878906
2008-09-29,144.64999389648438,40.959999084472656
2008-09-30,140.92999267578125,42.63999938964844
2008-10-01,140.07000732421875,42.119998931884766
2008-10-02,137.97000122070312,40.31999969482422
2008-10-03,137.80999755859375,39.52000045776367
2008-10-06,134.97999572753906,38.2400016784668
2008-10-07,136.02000427246094,36.84000015258789
2008-10-08,136.75999450683594,35.47999954223633
2008-10-09,136.0800018310547,33.84000015258789
2008-10-10,133.97000122070312,32.36000061035156
2008-10-13,136.0,37.47999954223633
2008-10-14,136.5,37.279998779296875
2008-10-15,135.02999877929688,33.400001525878906
2008-10-16,134.58999633789062,35.439998626708984
2008-10-17,133.9499969482422,34.959999084472656
2008-10-20,133.4499969482422,37.720001220703125
2008-10-21,130.6699981689453,36.36000061035156
2008-10-22,128.27000427246094,34.15999984741211
2008-10-23,129.10000610351562,35.31999969482422
2008-10-24,125.88999938964844,33.20000076293945
2008-10-27,125.38999938964844,31.200000762939453
2008-10-28,127.19999694824219,35.0
2008-10-29,129.66000366210938,34.20000076293945
2008-10-30,129.63999938964844,36.040000915527344
2008-10-31,127.69000244140625,36.0
2008-11-03,126.25,36.2400016784668
2008-11-04,130.08999633789062,38.2400016784668
2008-11-05,129.1199951171875,37.439998626708984
2008-11-06,127.26000213623047,34.20000076293945
2008-11-07,127.69999694824219,36.20000076293945
2008-11-10,127.41999816894531,36.52000045776367
2008-11-11,125.27999877929688,35.0
2008-11-12,124.8499984741211,34.040000915527344
2008-11-13,128.67999267578125,36.36000061035156
2008-11-14,127.05999755859375,34.400001525878906
2008-11-17,126.62999725341797,34.31999969482422
2008-11-18,126.31999969482422,34.31999969482422
2008-11-19,125.41000366210938,32.119998931884766
2008-11-20,124.91999816894531,31.200000762939453
2008-11-21,125.98999786376953,33.119998931884766
2008-11-24,129.3300018310547,34.68000030517578
2008-11-25,131.10000610351562,34.52000045776367
2008-11-26,129.3300018310547,35.15999984741211
2008-11-28,127.36000061035156,34.63999938964844
2008-12-01,125.93000030517578,32.63999938964844
2008-12-02,127.1500015258789,34.279998779296875
2008-12-03,127.16000366210938,34.599998474121094
2008-12-04,128.02999877929688,33.2400016784668
2008-12-05,127.31999969482422,33.7599983215332
2008-12-08,129.5,35.279998779296875
2008-12-09,129.27999877929688,35.040000915527344
2008-12-10,130.33999633789062,35.79999923706055
2008-12-11,133.61000061035156,35.68000030517578
2008-12-12,133.97999572753906,36.47999954223633
2008-12-15,137.30999755859375,36.279998779296875
2008-12-16,141.52999877929688,38.119998931884766
2008-12-17,144.17999267578125,38.040000915527344
2008-12-18,142.63999938964844,36.720001220703125
2008-12-19,139.1300048828125,36.560001373291016
2008-12-22,139.49000549316406,36.47999954223633
2008-12-23,139.69000244140625,35.560001373291016
2008-12-24,139.7899932861328,36.0
2008-12-26,140.83999633789062,36.68000030517578
2008-12-29,139.97999572753906,36.959999084472656
2008-12-30,140.97999572753906,38.0
2008-12-31,139.88999938964844,38.31999969482422
2009-01-02,138.60000610351562,38.52000045776367
2009-01-05,135.75999450683594,37.560001373291016
2009-01-06,135.1999969482422,37.20000076293945
2009-01-07,136.30999755859375,36.84000015258789
2009-01-08,137.30999755859375,37.36000061035156
2009-01-09,134.36000061035156,36.720001220703125
2009-01-12,133.8300018310547,36.279998779296875
2009-01-13,131.97999572753906,35.599998474121094
2009-01-14,131.69000244140625,34.560001373291016
2009-01-15,131.7100067138672,35.0
2009-01-16,133.00999450683594,35.2400016784668
2009-01-20,128.9199981689453,33.720001220703125
2009-01-21,130.30999755859375,35.20000076293945
2009-01-22,130.19000244140625,34.31999969482422
2009-01-23,129.9499969482422,34.2400016784668
2009-01-26,131.8699951171875,34.20000076293945
2009-01-27,132.0399932861328,35.279998779296875
2009-01-28,131.5399932861328,35.91999816894531
2009-01-29,129.7899932861328,34.560001373291016
2009-01-30,128.22999572753906,33.720001220703125
2009-02-02,128.42999267578125,33.720001220703125
2009-02-03,130.38999938964844,34.36000061035156
2009-02-04,128.52000427246094,34.68000030517578
2009-02-05,127.97000122070312,34.560001373291016
2009-02-06,129.25999450683594,34.7599983215332
2009-02-09,130.14999389648438,34.119998931884766
2009-02-10,128.8699951171875,32.91999816894531
2009-02-11,128.9499969482422,33.08000183105469
2009-02-12,128.6199951171875,33.040000915527344
2009-02-13,128.88999938964844,32.15999984741211
2009-02-17,126.08999633789062,31.079999923706055
2009-02-18,125.55000305175781,31.31999969482422
2009-02-19,126.58000183105469,30.8799991607666
2009-02-20,128.38999938964844,30.479999542236328
2009-02-23,127.05000305175781,29.200000762939453
2009-02-24,128.47000122070312,30.399999618530273
2009-02-25,127.16999816894531,29.600000381469727
2009-02-26,127.4000015258789,29.239999771118164
2009-02-27,126.80000305175781,29.479999542236328
2009-03-02,125.70999908447266,28.440000534057617
2009-03-03,125.83000183105469,28.360000610351562
2009-03-04,126.37999725341797,29.1200008392334
2009-03-05,125.5999984741211,28.559999465942383
2009-03-06,126.3499984741211,28.479999542236328
2009-03-09,126.08000183105469,27.479999542236328
2009-03-10,126.77999877929688,28.8799991607666
2009-03-11,128.50999450683594,29.0
2009-03-12,129.2899932861328,28.959999084472656
2009-03-13,129.19000244140625,29.239999771118164
2009-03-16,129.6199951171875,29.760000228881836
2009-03-17,130.19000244140625,30.799999237060547
2009-03-18,134.97000122070312,31.520000457763672
2009-03-19,136.77000427246094,31.360000610351562
2009-03-20,135.67999267578125,30.68000030517578
2009-03-23,136.5500030517578,33.08000183105469
2009-03-24,134.63999938964844,32.15999984741211
2009-03-25,135.99000549316406,33.119998931884766
2009-03-26,135.24000549316406,33.47999954223633
2009-03-27,133.02999877929688,32.91999816894531
2009-03-30,131.9600067138672,31.639999389648438
2009-03-31,132.8699951171875,31.600000381469727
2009-04-01,132.35000610351562,32.52000045776367
2009-04-02,134.39999389648438,33.68000030517578
2009-04-03,134.85000610351562,33.400001525878906
2009-04-06,134.10000610351562,32.68000030517578
2009-04-07,132.69000244140625,32.47999954223633
2009-04-08,132.50999450683594,32.720001220703125
2009-04-09,131.6699981689453,33.91999816894531
2009-04-13,133.7899932861328,34.0
2009-04-14,132.75,33.68000030517578
2009-04-15,132.27999877929688,33.84000015258789
2009-04-16,131.69000244140625,33.959999084472656
2009-04-17,130.24000549316406,34.119998931884766
2009-04-20,129.25,33.36000061035156
2009-04-21,129.44000244140625,33.7599983215332
2009-04-22,129.9499969482422,33.880001068115234
2009-04-23,131.4199981689453,34.08000183105469
2009-04-24,132.47000122070312,34.599998474121094
2009-04-27,130.3800048828125,34.52000045776367
2009-04-28,131.4600067138672,33.959999084472656
2009-04-29,132.52999877929688,34.2400016784668
2009-04-30,132.3300018310547,34.040000915527344
2009-05-01,132.66000366210938,34.560001373291016
2009-05-04,134.0399932861328,35.47999954223633
2009-05-05,133.1999969482422,35.36000061035156
2009-05-06,133.27999877929688,36.20000076293945
2009-05-07,133.85000610351562,35.36000061035156
2009-05-08,136.24000549316406,36.79999923706055
2009-05-11,135.85000610351562,36.439998626708984
2009-05-12,136.3800048828125,36.63999938964844
2009-05-13,135.85000610351562,35.959999084472656
2009-05-14,136.35000610351562,36.0
2009-05-15,134.89999389648438,36.36000061035156
2009-05-18,135.5500030517578,36.68000030517578
2009-05-19,136.35000610351562,36.439998626708984
2009-05-20,137.7100067138672,36.91999816894531
2009-05-21,139.05999755859375,36.439998626708984
2009-05-22,140.0500030517578,36.560001373291016
2009-05-26,139.80999755859375,37.7599983215332
2009-05-27,139.02000427246094,37.040000915527344
2009-05-28,139.41000366210938,36.79999923706055
2009-05-29,141.3800048828125,37.47999954223633
2009-06-01,141.61000061035156,38.08000183105469
2009-06-02,143.24000549316406,38.119998931884766
2009-06-03,141.52999877929688,37.279998779296875
2009-06-04,141.8000030517578,37.560001373291016
2009-06-05,139.6699981689453,37.119998931884766
2009-06-08,139.07000732421875,37.31999969482422
2009-06-09,140.77000427246094,37.63999938964844
2009-06-10,139.92999267578125,37.68000030517578
2009-06-11,141.05999755859375,38.31999969482422
2009-06-12,139.99000549316406,38.279998779296875
2009-06-15,137.99000549316406,37.599998474121094
